"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","K1A","K1B","K1C","K1D","K2A","K2B","K2C","K2D","K3A","K3B","K3C","K3D","K4A","K4B","K4C","K4D","K5A","K5B","K5C","K5D","K6A","K6B","K6C","K6D","K7A","K7B","K7C","K7D","K8A","K8B","K8C","K8D","K9A","K9B","K9C","K9D","L1A","L2A","L3A","L4A_1","L4A_2","L4A_3","L4A_4","L4A_5","L5A","L6A","L7A","L8A","L9A","L1B","L2B","L3B","L4B_1","L4B_2","L4B_3","L4B_4","L4B_5","L5B","L6B","L7B","L8B","L9B","L1C","L2C","L3C","L4C_1","L4C_2","L4C_3","L4C_4","L4C_5","L5C","L6C","L7C","L8C","L9C","L1D","L2D","L3D","L4D_1","L4D_2","L4D_3","L4D_4","L4D_5","L5D","L6D","L7D","L8D","L9D","L1E","L2E","L3E","L4E_1","L4E_2","L4E_3","L4E_4","L4E_5","L5E","L6E","L7E","L8E","L9E","hhid","camp","ref_weight"
5,55,305,2,11,2,,,,,,31,31,0,0,120,0,180,360,0,30,0,0,400,0,480,0,120,120,360,120,0,60,0,60,135,45,135,45,60,60,90,60,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580501105,3,106.034248352051
5,55,305,2,12,2,,,,,,90,,0,,60,,60,,120,,120,,0,,0,,120,,180,,0,,360,,0,,0,,0,,0,,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580501205,3,106.034248352051
5,55,305,2,16,2,,,,,,35,,0,,25,,25,,35,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,580501605,3,106.034248352051
5,55,305,2,17,2,,,,,,35,,10,,30,,30,,30,,25,,300,,360,,60,,25,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,580501705,3,106.034248352051
5,55,305,2,18,2,,,,,,60,,0,,60,,0,,0,,0,,0,,0,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,580501805,3,106.034248352051
5,55,306,2,1,2,,,,,,30,,30,,30,,60,,0,,0,,360,,360,,120,,120,,0,,0,,60,,60,,30,,60,,1,1,0,,,,,,1,1,1,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580600105,3,106.034248352051
5,55,306,2,2,2,,,,,,30,,,,0,,,,0,,,,0,,,,30,,,,0,,,,60,,,,30,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580600205,3,106.034248352051
5,55,306,2,3,2,,,,,,60,,60,0,30,,30,30,60,,60,30,300,,360,0,50,,120,30,0,,60,30,30,,30,0,50,,60,30,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,1,1,0,0,0,0,0,0,0,,0,580600305,3,106.034248352051
5,55,306,2,4,2,,,,,,35,60,0,60,10,30,15,30,60,30,20,60,480,0,480,0,60,30,30,60,0,30,38,30,30,120,60,30,60,30,60,30,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,1,0,0,0,0,0,1,1,0,,0,1,0,0,,,,,,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,,0,580600405,3,106.034248352051
5,55,306,2,5,2,,,,,,30,,,,0,,,,0,,,,0,,,,0,,,,60,,,,30,,,,60,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580600505,3,106.034248352051
5,55,306,2,6,2,,,,,,60,60,0,,60,0,0,,0,60,0,,0,0,0,,120,30,0,,0,60,0,,30,60,60,,60,60,60,,0,,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580600605,3,106.034248352051
5,55,306,2,7,2,,,,,,60,0,,,120,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,580600705,3,106.034248352051
5,55,306,2,8,2,,,,,,30,0,,,120,0,,,120,0,,,0,0,,,250,0,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580600805,3,106.034248352051
5,55,306,2,9,2,,,,,,60,0,,0,0,0,,0,60,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,580600905,3,106.034248352051
5,55,306,2,10,2,,,,,,,,40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580601005,3,106.034248352051
5,55,306,2,11,2,,,,,,30,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580601105,3,106.034248352051
5,55,306,2,12,2,,,,,,60,,0,0,180,,0,0,0,,0,0,300,,400,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580601205,3,106.034248352051
5,55,306,2,13,2,,,,,,,,50,,,,0,,,,0,,,,0,,,,0,,,,120,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580601305,3,106.034248352051
5,55,306,2,14,2,,,,,,30,30,30,0,30,30,30,30,0,0,25,0,0,0,360,0,60,45,240,45,0,50,0,40,0,0,0,0,0,0,0,0,0,,0,,,,,,1,0,0,,0,3,2,1,1,1,0,0,0,0,0,0,,0,0,,,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580601405,3,106.034248352051
5,55,307,2,1,2,,,,,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,580700105,3,106.034248352051
5,55,307,2,2,2,,,,,,15,15,,,20,0,,,0,0,,,0,0,,,240,0,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580700205,3,106.034248352051
5,55,307,2,3,2,,,,,,30,,,,20,,,,0,,,,0,,,,60,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,580700305,3,106.034248352051
5,55,307,2,4,2,,,,,,,,60,30,,,30,60,,,0,0,,,360,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,580700405,3,106.034248352051
5,55,307,2,5,2,,,,,,120,60,60,0,30,30,30,0,30,30,30,0,0,0,0,0,30,30,30,30,0,30,30,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580700505,3,106.034248352051
5,55,307,2,6,2,,,,,,120,0,0,30,30,30,30,30,30,30,30,30,0,0,0,0,0,30,30,60,0,60,0,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580700605,3,106.034248352051
5,55,307,2,7,2,,,,,,120,0,0,0,60,30,0,30,0,30,0,30,0,0,0,0,60,60,0,60,0,60,0,60,0,0,0,0,0,0,0,0,0,,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,580700705,3,106.034248352051
5,55,307,2,8,2,,,,,,20,15,,,30,30,,,0,0,,,0,0,,,0,60,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580700805,3,106.034248352051
5,55,307,2,9,2,,,,,,46,,46,0,0,,0,0,0,,0,0,0,,0,0,30,,120,180,60,,30,180,0,,0,0,60,,120,0,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,580700905,3,106.034248352051
5,55,307,2,10,2,,,,,,60,65,,0,40,0,,30,0,0,,0,360,0,,0,120,40,,40,0,45,,45,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580701005,3,106.034248352051
5,55,307,2,11,2,,,,,,60,25,35,0,23,0,30,0,0,0,0,0,0,0,540,0,60,50,20,60,30,60,0,0,0,0,0,120,0,0,0,300,0,,0,,,,,,1,1,1,0,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,580701105,3,106.034248352051
5,55,307,2,12,2,,,,,,50,,60,,120,,90,,0,,0,,0,,360,,60,,240,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,580701205,3,106.034248352051
5,56,308,2,1,1,1039.469,,,,,180,0,30,,360,0,120,,60,0,60,,360,0,60,,60,120,60,,0,0,0,,0,0,60,,0,0,30,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,590800105,,
5,56,308,2,2,1,1039.469,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,590800205,,
5,56,308,2,3,1,1039.469,,,,,150,120,0,0,240,180,90,90,0,0,0,0,300,0,300,0,60,60,150,60,0,45,0,45,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,590800305,,
5,56,308,2,4,1,1039.469,,,,,10,,0,0,60,,60,30,0,,0,30,360,,360,0,0,,0,120,0,,0,30,0,,60,0,0,,60,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,590800405,,
5,56,308,2,5,1,1039.469,,,,,0,,,90,0,,,0,0,,,120,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,590800505,,
5,56,308,2,7,1,1039.469,,,,,110,,,0,120,,,0,0,,,0,240,,,0,60,,,120,0,,,0,150,,,0,0,,,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,590800705,,
5,56,308,2,8,1,1039.469,,,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,180,0,1,1,1,0,1,1,0,0,0,0,0,,0,1,1,1,0,1,1,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,590800805,,
5,56,308,2,9,1,1039.469,,,,,120,,,,0,,,,0,,,,600,,,,120,,,,0,,,,45,,,,60,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590800905,,
5,56,308,2,10,1,1039.469,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,590801005,,
5,56,308,2,11,1,1039.469,,,,,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,590801105,,
5,56,308,2,12,1,1039.469,,,,,30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590801205,,
5,56,308,2,13,1,1039.469,,,,,60,90,0,,90,45,60,,45,45,0,,300,0,720,,60,60,90,,0,60,0,,45,0,60,,60,0,90,,0,,0,,,,,,0,0,0,,0,2,2,1,1,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590801305,,
5,56,308,2,14,1,1039.469,,,,,170,,0,0,60,,60,45,0,,0,0,300,,600,0,60,,60,0,0,,0,0,0,,0,45,60,,45,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,590801405,,
5,56,308,2,15,1,1039.469,,,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,60,120,0,30,60,30,30,0,60,0,60,0,30,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,1,1,1,1,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,590801505,,
5,56,308,2,16,1,1039.469,,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,590801605,,
5,56,308,2,17,1,1039.469,,,,,120,0,0,,360,180,120,,0,30,60,,0,0,360,,0,180,60,,0,0,0,,0,0,240,,38,0,0,,1,0,1,1,1,1,0,0,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,,0,590801705,,
5,56,308,2,18,1,1039.469,,,,,60,120,0,0,0,0,0,0,60,0,0,0,0,720,300,0,300,60,120,60,90,60,0,60,0,0,60,0,90,0,45,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,590801805,,
5,56,308,2,19,1,1039.469,,,,,60,0,0,0,60,0,45,0,0,60,0,0,300,0,480,0,60,45,90,45,0,60,0,0,60,0,90,0,180,360,480,180,1,0,1,1,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,590801905,,
5,56,309,1,1,1,25.3374697674419,,,,,0,0,0,0,300,0,30,0,0,0,0,50,360,0,600,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,590900105,,
5,56,309,1,2,1,25.3374697674419,,,,,120,,,,60,,,,60,,,,360,,,,180,,,,0,,,,0,,,,0,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,590900205,,
5,56,309,1,3,1,25.3374697674419,,,,,90,,60,0,60,,60,0,120,,0,0,630,,0,0,60,,180,180,0,,600,600,60,,60,30,30,,30,30,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,590900305,,
5,56,309,1,4,1,25.3374697674419,,,,,120,,,,720,,,,0,,,,600,,,,120,,,,0,,,,60,,,,120,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,590900405,,
5,56,309,1,5,1,25.3374697674419,,,,,30,,60,0,0,,60,0,0,,50,60,0,,0,0,0,,0,0,180,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,1,1,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,590900505,,
5,56,309,1,6,1,242.1136,,,,,60,0,0,,120,120,30,,0,0,120,,180,0,360,,120,60,60,,0,0,0,,60,0,240,,12,0,360,,1,1,0,,,,,,0,0,0,,0,2,2,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,590900605,,
5,56,309,1,7,1,25.3374697674419,,,,,,,60,,,,0,,,,0,,,,0,,,,0,,,,120,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590900705,,
5,56,309,1,8,1,25.3374697674419,,,,,,60,60,,,0,0,,,0,60,,,180,0,,,240,240,,,60,0,,,0,0,,,0,0,,,,,,,,,,,,,,,2,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590900805,,
5,56,309,1,9,1,25.3374697674419,,,,,60,60,0,,0,0,0,,0,0,90,,360,0,0,,0,0,60,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,,,,,1,1,1,0,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590900905,,
5,56,309,1,10,1,242.1136,,,,,80,0,0,,60,0,60,,0,0,0,,0,0,300,,120,0,0,,0,0,0,,0,0,420,,120,300,240,,0,,0,,,,,,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,590901005,,
5,56,309,1,11,1,242.1136,,,,,30,0,0,,300,0,120,,30,0,0,,600,0,0,,60,180,60,,0,600,0,,45,90,0,,180,240,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590901105,,
5,56,309,1,12,1,242.1136,,,,,90,,120,,0,,0,,0,,0,,0,,0,,120,,60,,60,,60,,60,,60,,60,,60,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590901205,,
5,56,309,1,13,1,242.1136,,,,,120,0,0,,600,0,0,,0,0,30,,0,0,0,,60,180,360,,0,360,0,,360,60,90,,0,180,180,,0,,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,590901305,,
5,56,309,1,14,1,242.1136,,,,,60,,0,,0,,0,,0,,0,,0,,540,,120,,240,,120,,0,,120,,60,,120,,60,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590901405,,
5,56,309,1,15,1,242.1136,,,,,120,,60,0,0,,60,180,0,,20,0,600,,600,0,0,,60,120,0,,0,540,60,,60,0,0,,300,120,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,590901505,,
5,56,309,1,16,1,242.1136,,,,,120,,0,,0,,0,,0,,0,,0,,520,,60,,120,,60,,180,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590901605,,
5,56,309,1,17,1,242.1136,,,,,,,30,,,,0,,,,0,,,,480,,,,240,,,,30,,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,590901705,,
5,56,309,1,18,1,242.1136,,,,,160,120,0,,0,0,0,,30,0,0,,360,0,960,,0,60,0,,0,60,0,,0,0,0,,0,0,0,,1,0,0,,,,,,1,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,590901805,,
5,56,310,2,1,1,1300.178,,,,,160,100,0,0,90,60,45,60,60,45,60,0,300,0,600,0,60,90,120,60,0,60,0,60,90,90,90,90,90,90,90,90,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,591000105,,
5,56,310,2,2,1,1300.178,,,,,60,0,0,0,10,0,0,30,0,60,0,30,360,0,360,0,0,0,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,1,0,0,,1,0,,,,,,,,0,1,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,591000205,,
5,56,310,2,3,1,1300.178,,,,,180,,30,0,360,,60,0,30,,30,0,360,,360,120,60,,120,60,0,,0,30,0,,0,0,0,,120,120,1,0,1,0,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,591000305,,
5,56,310,2,4,1,1300.178,,,,,60,,0,,0,,0,,0,,0,,300,,300,,30,,300,,0,,0,,0,,0,,0,,0,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,591000405,,
5,56,310,2,5,1,1300.178,,,,,60,,0,0,120,,0,180,30,,0,0,300,,0,0,30,,300,60,0,,0,0,0,,0,0,0,,0,0,1,1,0,,,,,,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,2,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,591000505,,
5,56,310,2,6,1,1300.178,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,591000605,,
5,56,310,2,7,1,1300.178,,,,,120,,0,,0,,0,,0,,0,,60,,180,,0,,60,,0,,60,,30,,30,,0,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,591000705,,
5,56,310,2,8,1,1300.178,,,,,110,,0,0,60,,45,90,0,,0,60,240,,240,0,60,,60,60,0,,0,60,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,591000805,,
5,56,310,2,9,1,1300.178,,,,,120,,0,120,0,,0,0,60,,30,0,0,,0,0,180,,180,60,0,,0,60,55,,55,0,60,,240,240,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,591000905,,
5,56,310,2,10,1,1300.178,,,,,170,0,0,0,90,60,120,0,0,60,0,60,240,0,240,0,120,0,120,0,0,90,0,90,0,0,45,0,0,0,120,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,591001005,,
5,56,310,2,11,1,1300.178,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,591001105,,
5,56,310,2,12,1,1300.178,,,,,160,0,60,,360,120,120,,60,30,30,,360,0,360,,180,60,120,,0,60,0,,30,30,30,,60,60,120,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,,0,591001205,,
5,56,310,2,13,1,1300.178,,,,,120,,,,120,,,,0,,,,300,,,,120,,,,0,,,,60,,,,0,,,,1,1,1,1,1,1,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,,0,591001305,,
5,56,310,2,14,1,1300.178,,,,,120,,120,,360,,120,,30,,30,,0,,360,,180,,60,,0,,0,,240,,240,,240,,240,,1,1,1,1,1,1,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,591001405,,
