"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","F11","F12","F13","F14","F15","F16","hhid","camp","ref_weight"
2,22,60,2,15,3,131.6717,3,0,,,,,226001502,,
2,22,60,2,15,3,131.6717,4,0,,,,,226001502,,
2,22,60,2,16,3,131.6717,3,0,,,,,226001602,,
2,22,60,2,16,3,131.6717,5,0,,,,,226001602,,
2,22,60,2,16,3,131.6717,6,0,,,,,226001602,,
2,22,60,2,16,3,131.6717,2,0,,,,,226001602,,
2,22,60,2,16,3,131.6717,1,0,,,,,226001602,,
2,22,60,2,16,3,131.6717,4,0,,,,,226001602,,
2,22,60,2,17,3,41.5805368421053,2,0,,,,,226001702,,
2,22,60,2,17,3,41.5805368421053,5,0,,,,,226001702,,
2,22,60,2,17,3,41.5805368421053,1,0,,,,,226001702,,
2,22,60,2,17,3,41.5805368421053,6,0,,,,,226001702,,
2,22,60,2,17,3,41.5805368421053,3,0,,,,,226001702,,
2,22,60,2,17,3,41.5805368421053,4,0,,,,,226001702,,
2,22,60,2,18,3,131.6717,2,0,,,,,226001802,,
2,22,60,2,18,3,131.6717,1,0,,,,,226001802,,
2,22,60,2,18,3,131.6717,4,0,,,,,226001802,,
2,22,60,2,18,3,131.6717,7,0,,,,,226001802,,
2,22,60,2,18,3,131.6717,6,0,,,,,226001802,,
2,22,60,2,18,3,131.6717,5,0,,,,,226001802,,
2,22,61,2,1,3,32.6064994871795,3,0,,,,,226100102,,
2,22,61,2,1,3,32.6064994871795,5,0,,,,,226100102,,
2,22,61,2,1,3,32.6064994871795,6,0,,,,,226100102,,
2,22,61,2,1,3,32.6064994871795,1,0,,,,,226100102,,
2,22,61,2,1,3,32.6064994871795,2,0,,,,,226100102,,
2,22,61,2,1,3,32.6064994871795,4,0,,,,,226100102,,
2,22,61,2,2,3,32.6064994871795,5,0,,,,,226100202,,
2,22,61,2,2,3,32.6064994871795,1,0,,,,,226100202,,
2,22,61,2,2,3,32.6064994871795,4,0,,,,,226100202,,
2,22,61,2,2,3,32.6064994871795,2,0,,,,,226100202,,
2,22,61,2,2,3,32.6064994871795,3,0,,,,,226100202,,
2,22,61,2,2,3,32.6064994871795,7,0,,,,,226100202,,
2,22,61,2,3,3,32.6064994871795,7,0,,,,,226100302,,
2,22,61,2,3,3,32.6064994871795,2,0,,,,,226100302,,
2,22,61,2,3,3,32.6064994871795,3,0,,,,,226100302,,
2,22,61,2,3,3,32.6064994871795,4,0,,,,,226100302,,
2,22,61,2,3,3,32.6064994871795,1,0,,,,,226100302,,
2,22,61,2,3,3,32.6064994871795,6,0,,,,,226100302,,
2,22,61,2,4,3,32.6064994871795,7,0,,,,,226100402,,
2,22,61,2,4,3,32.6064994871795,6,0,,,,,226100402,,
2,22,61,2,4,3,32.6064994871795,5,0,,,,,226100402,,
2,22,61,2,4,3,32.6064994871795,3,0,,,,,226100402,,
2,22,61,2,4,3,32.6064994871795,1,0,,,,,226100402,,
2,22,61,2,4,3,32.6064994871795,2,0,,,,,226100402,,
2,22,61,2,5,3,32.6064994871795,5,0,,,,,226100502,,
2,22,61,2,5,3,32.6064994871795,3,0,,,,,226100502,,
2,22,61,2,5,3,32.6064994871795,1,0,,,,,226100502,,
2,22,61,2,5,3,32.6064994871795,6,0,,,,,226100502,,
2,22,61,2,5,3,32.6064994871795,2,0,,,,,226100502,,
2,22,61,2,5,3,32.6064994871795,7,0,,,,,226100502,,
2,22,61,2,6,3,32.6064994871795,3,0,,,,,226100602,,
2,22,61,2,6,3,32.6064994871795,6,0,,,,,226100602,,
2,22,61,2,6,3,32.6064994871795,7,0,,,,,226100602,,
2,22,61,2,6,3,32.6064994871795,1,0,,,,,226100602,,
2,22,61,2,6,3,32.6064994871795,4,0,,,,,226100602,,
2,22,61,2,6,3,32.6064994871795,5,0,,,,,226100602,,
2,22,61,2,7,3,32.6064994871795,5,0,,,,,226100702,,
2,22,61,2,7,3,32.6064994871795,6,0,,,,,226100702,,
2,22,61,2,7,3,32.6064994871795,7,0,,,,,226100702,,
2,22,61,2,7,3,32.6064994871795,3,0,,,,,226100702,,
2,22,61,2,7,3,32.6064994871795,2,0,,,,,226100702,,
2,22,61,2,7,3,32.6064994871795,1,0,,,,,226100702,,
2,22,61,2,8,3,32.6064994871795,4,0,,,,,226100802,,
2,22,61,2,8,3,32.6064994871795,3,0,,,,,226100802,,
2,22,61,2,8,3,32.6064994871795,6,0,,,,,226100802,,
2,22,61,2,8,3,32.6064994871795,5,0,,,,,226100802,,
2,22,61,2,8,3,32.6064994871795,2,0,,,,,226100802,,
2,22,61,2,8,3,32.6064994871795,7,0,,,,,226100802,,
2,22,61,2,9,3,32.6064994871795,7,0,,,,,226100902,,
2,22,61,2,9,3,32.6064994871795,4,0,,,,,226100902,,
2,22,61,2,9,3,32.6064994871795,3,0,,,,,226100902,,
2,22,61,2,9,3,32.6064994871795,1,0,,,,,226100902,,
2,22,61,2,9,3,32.6064994871795,5,0,,,,,226100902,,
2,22,61,2,9,3,32.6064994871795,2,0,,,,,226100902,,
2,22,61,2,10,3,102.5527,7,0,,,,,226101002,,
2,22,61,2,10,3,102.5527,1,0,,,,,226101002,,
2,22,61,2,10,3,102.5527,4,0,,,,,226101002,,
2,22,61,2,10,3,102.5527,6,0,,,,,226101002,,
2,22,61,2,10,3,102.5527,2,0,,,,,226101002,,
2,22,61,2,10,3,102.5527,3,0,,,,,226101002,,
2,22,61,2,11,3,102.5527,4,0,,,,,226101102,,
2,22,61,2,11,3,102.5527,5,0,,,,,226101102,,
2,22,61,2,11,3,102.5527,7,0,,,,,226101102,,
2,22,61,2,11,3,102.5527,1,0,,,,,226101102,,
2,22,61,2,11,3,102.5527,6,0,,,,,226101102,,
2,22,61,2,11,3,102.5527,3,0,,,,,226101102,,
2,22,61,2,12,3,102.5527,2,0,,,,,226101202,,
2,22,61,2,12,3,102.5527,7,0,,,,,226101202,,
2,22,61,2,12,3,102.5527,6,0,,,,,226101202,,
2,22,61,2,12,3,102.5527,4,0,,,,,226101202,,
2,22,61,2,12,3,102.5527,5,0,,,,,226101202,,
2,22,61,2,12,3,102.5527,1,0,,,,,226101202,,
2,22,61,2,13,3,102.5527,2,0,,,,,226101302,,
2,22,61,2,13,3,102.5527,5,0,,,,,226101302,,
2,22,61,2,13,3,102.5527,7,0,,,,,226101302,,
2,22,61,2,13,3,102.5527,6,0,,,,,226101302,,
2,22,61,2,13,3,102.5527,3,0,,,,,226101302,,
2,22,61,2,13,3,102.5527,1,0,,,,,226101302,,
2,22,61,2,14,3,32.6064994871795,2,0,,,,,226101402,,
2,22,61,2,14,3,32.6064994871795,3,0,,,,,226101402,,
2,22,61,2,14,3,32.6064994871795,7,0,,,,,226101402,,
2,22,61,2,14,3,32.6064994871795,6,0,,,,,226101402,,
2,22,61,2,14,3,32.6064994871795,4,0,,,,,226101402,,
2,22,61,2,14,3,32.6064994871795,1,0,,,,,226101402,,
2,22,61,2,15,3,102.5527,5,0,,,,,226101502,,
2,22,61,2,15,3,102.5527,1,0,,,,,226101502,,
2,22,61,2,15,3,102.5527,2,0,,,,,226101502,,
2,22,61,2,15,3,102.5527,6,0,,,,,226101502,,
2,22,61,2,15,3,102.5527,3,0,,,,,226101502,,
2,22,61,2,15,3,102.5527,7,0,,,,,226101502,,
2,22,61,2,16,3,102.5527,2,0,,,,,226101602,,
2,22,61,2,16,3,102.5527,5,0,,,,,226101602,,
2,22,61,2,16,3,102.5527,4,0,,,,,226101602,,
2,22,61,2,16,3,102.5527,3,0,,,,,226101602,,
2,22,61,2,16,3,102.5527,7,0,,,,,226101602,,
2,22,61,2,16,3,102.5527,6,0,,,,,226101602,,
2,22,61,2,18,3,102.5527,1,0,,,,,226101802,,
2,22,61,2,18,3,102.5527,3,0,,,,,226101802,,
2,22,61,2,18,3,102.5527,2,0,,,,,226101802,,
2,22,61,2,18,3,102.5527,6,0,,,,,226101802,,
2,22,61,2,18,3,102.5527,7,0,,,,,226101802,,
2,22,61,2,18,3,102.5527,4,0,,,,,226101802,,
2,22,62,2,1,3,107.9633,6,0,,,,,226200102,,
2,22,62,2,1,3,107.9633,1,0,,,,,226200102,,
2,22,62,2,1,3,107.9633,2,0,,,,,226200102,,
2,22,62,2,1,3,107.9633,3,0,,,,,226200102,,
2,22,62,2,1,3,107.9633,7,0,,,,,226200102,,
2,22,62,2,1,3,107.9633,5,0,,,,,226200102,,
2,22,62,2,2,3,40.3062986666667,4,0,,,,,226200202,,
2,22,62,2,2,3,40.3062986666667,5,0,,,,,226200202,,
2,22,62,2,2,3,40.3062986666667,3,0,,,,,226200202,,
2,22,62,2,2,3,40.3062986666667,6,0,,,,,226200202,,
2,22,62,2,2,3,40.3062986666667,1,0,,,,,226200202,,
2,22,62,2,2,3,40.3062986666667,2,0,,,,,226200202,,
2,22,62,2,3,3,107.9633,6,0,,,,,226200302,,
2,22,62,2,3,3,107.9633,2,0,,,,,226200302,,
2,22,62,2,3,3,107.9633,5,0,,,,,226200302,,
2,22,62,2,3,3,107.9633,4,0,,,,,226200302,,
2,22,62,2,3,3,107.9633,7,0,,,,,226200302,,
2,22,62,2,3,3,107.9633,1,0,,,,,226200302,,
2,22,62,2,4,3,40.3062986666667,3,0,,,,,226200402,,
2,22,62,2,4,3,40.3062986666667,1,0,,,,,226200402,,
2,22,62,2,4,3,40.3062986666667,6,0,,,,,226200402,,
2,22,62,2,4,3,40.3062986666667,5,0,,,,,226200402,,
2,22,62,2,4,3,40.3062986666667,7,0,,,,,226200402,,
2,22,62,2,4,3,40.3062986666667,4,0,,,,,226200402,,
2,22,62,2,5,3,40.3062986666667,5,0,,,,,226200502,,
2,22,62,2,5,3,40.3062986666667,7,0,,,,,226200502,,
2,22,62,2,5,3,40.3062986666667,4,0,,,,,226200502,,
2,22,62,2,5,3,40.3062986666667,1,0,,,,,226200502,,
2,22,62,2,5,3,40.3062986666667,6,0,,,,,226200502,,
2,22,62,2,5,3,40.3062986666667,2,0,,,,,226200502,,
2,22,62,2,6,3,40.3062986666667,3,0,,,,,226200602,,
2,22,62,2,6,3,40.3062986666667,7,0,,,,,226200602,,
2,22,62,2,6,3,40.3062986666667,2,0,,,,,226200602,,
2,22,62,2,6,3,40.3062986666667,1,0,,,,,226200602,,
2,22,62,2,6,3,40.3062986666667,4,0,,,,,226200602,,
2,22,62,2,6,3,40.3062986666667,5,0,,,,,226200602,,
2,22,62,2,7,3,40.3062986666667,1,0,,,,,226200702,,
2,22,62,2,7,3,40.3062986666667,3,0,,,,,226200702,,
2,22,62,2,7,3,40.3062986666667,6,0,,,,,226200702,,
2,22,62,2,7,3,40.3062986666667,4,0,,,,,226200702,,
2,22,62,2,7,3,40.3062986666667,5,0,,,,,226200702,,
2,22,62,2,7,3,40.3062986666667,7,0,,,,,226200702,,
2,22,62,2,8,3,40.3062986666667,5,0,,,,,226200802,,
2,22,62,2,8,3,40.3062986666667,2,0,,,,,226200802,,
2,22,62,2,8,3,40.3062986666667,7,0,,,,,226200802,,
2,22,62,2,8,3,40.3062986666667,1,0,,,,,226200802,,
2,22,62,2,8,3,40.3062986666667,3,0,,,,,226200802,,
2,22,62,2,8,3,40.3062986666667,4,0,,,,,226200802,,
2,22,62,2,9,3,40.3062986666667,3,0,,,,,226200902,,
2,22,62,2,9,3,40.3062986666667,2,0,,,,,226200902,,
2,22,62,2,9,3,40.3062986666667,1,0,,,,,226200902,,
2,22,62,2,9,3,40.3062986666667,6,0,,,,,226200902,,
2,22,62,2,9,3,40.3062986666667,7,0,,,,,226200902,,
2,22,62,2,9,3,40.3062986666667,5,0,,,,,226200902,,
2,22,62,2,10,3,107.9633,4,0,,,,,226201002,,
2,22,62,2,10,3,107.9633,3,0,,,,,226201002,,
2,22,62,2,10,3,107.9633,2,0,,,,,226201002,,
2,22,62,2,10,3,107.9633,7,0,,,,,226201002,,
2,22,62,2,10,3,107.9633,1,0,,,,,226201002,,
2,22,62,2,10,3,107.9633,5,0,,,,,226201002,,
2,22,62,2,11,3,107.9633,6,0,,,,,226201102,,
2,22,62,2,11,3,107.9633,5,0,,,,,226201102,,
2,22,62,2,11,3,107.9633,3,0,,,,,226201102,,
2,22,62,2,11,3,107.9633,1,0,,,,,226201102,,
2,22,62,2,11,3,107.9633,4,0,,,,,226201102,,
2,22,62,2,11,3,107.9633,7,0,,,,,226201102,,
2,22,62,2,12,3,40.3062986666667,2,0,,,,,226201202,,
2,22,62,2,12,3,40.3062986666667,5,0,,,,,226201202,,
2,22,62,2,12,3,40.3062986666667,4,0,,,,,226201202,,
2,22,62,2,12,3,40.3062986666667,7,0,,,,,226201202,,
2,22,62,2,12,3,40.3062986666667,6,0,,,,,226201202,,
2,22,62,2,12,3,40.3062986666667,1,0,,,,,226201202,,
2,22,62,2,13,3,107.9633,6,0,,,,,226201302,,
2,22,62,2,13,3,107.9633,4,0,,,,,226201302,,
2,22,62,2,13,3,107.9633,7,0,,,,,226201302,,
2,22,62,2,13,3,107.9633,1,0,,,,,226201302,,
2,22,62,2,13,3,107.9633,3,0,,,,,226201302,,
2,22,62,2,13,3,107.9633,5,0,,,,,226201302,,
2,22,62,2,14,3,107.9633,1,0,,,,,226201402,,
2,22,62,2,14,3,107.9633,3,0,,,,,226201402,,
2,22,62,2,14,3,107.9633,4,0,,,,,226201402,,
2,22,62,2,14,3,107.9633,6,0,,,,,226201402,,
2,22,62,2,14,3,107.9633,2,0,,,,,226201402,,
2,22,62,2,14,3,107.9633,7,0,,,,,226201402,,
2,22,62,2,15,3,40.3062986666667,2,0,,,,,226201502,,
2,22,62,2,15,3,40.3062986666667,6,0,,,,,226201502,,
2,22,62,2,15,3,40.3062986666667,1,0,,,,,226201502,,
2,22,62,2,15,3,40.3062986666667,3,0,,,,,226201502,,
2,22,62,2,15,3,40.3062986666667,5,0,,,,,226201502,,
2,22,62,2,15,3,40.3062986666667,4,0,,,,,226201502,,
2,22,62,2,16,3,40.3062986666667,2,0,,,,,226201602,,
2,22,62,2,16,3,40.3062986666667,6,0,,,,,226201602,,
2,22,62,2,16,3,40.3062986666667,1,0,,,,,226201602,,
2,22,62,2,16,3,40.3062986666667,3,0,,,,,226201602,,
2,22,62,2,16,3,40.3062986666667,4,0,,,,,226201602,,
2,22,62,2,16,3,40.3062986666667,5,0,,,,,226201602,,
2,22,62,2,17,3,107.9633,4,0,,,,,226201702,,
2,22,62,2,17,3,107.9633,2,0,,,,,226201702,,
2,22,62,2,17,3,107.9633,1,0,,,,,226201702,,
2,22,62,2,17,3,107.9633,7,0,,,,,226201702,,
2,22,62,2,17,3,107.9633,3,0,,,,,226201702,,
2,22,62,2,17,3,107.9633,6,0,,,,,226201702,,
2,22,62,2,18,3,107.9633,5,0,,,,,226201802,,
2,22,62,2,18,3,107.9633,6,0,,,,,226201802,,
2,22,62,2,18,3,107.9633,3,0,,,,,226201802,,
2,22,62,2,18,3,107.9633,7,0,,,,,226201802,,
2,22,62,2,18,3,107.9633,1,0,,,,,226201802,,
2,22,62,2,18,3,107.9633,4,0,,,,,226201802,,
2,22,63,2,1,3,71.2982583974359,7,0,,,,,226300102,,
2,22,63,2,1,3,71.2982583974359,5,0,,,,,226300102,,
2,22,63,2,1,3,71.2982583974359,6,0,,,,,226300102,,
2,22,63,2,1,3,71.2982583974359,3,0,,,,,226300102,,
2,22,63,2,1,3,71.2982583974359,2,0,,,,,226300102,,
2,22,63,2,1,3,71.2982583974359,1,0,,,,,226300102,,
2,22,63,2,2,3,71.2982583974359,2,0,,,,,226300202,,
2,22,63,2,2,3,71.2982583974359,5,0,,,,,226300202,,
2,22,63,2,2,3,71.2982583974359,7,0,,,,,226300202,,
2,22,63,2,2,3,71.2982583974359,3,0,,,,,226300202,,
2,22,63,2,2,3,71.2982583974359,4,0,,,,,226300202,,
2,22,63,2,2,3,71.2982583974359,6,0,,,,,226300202,,
2,22,63,2,3,3,71.2982583974359,6,0,,,,,226300302,,
2,22,63,2,3,3,71.2982583974359,4,0,,,,,226300302,,
2,22,63,2,3,3,71.2982583974359,5,0,,,,,226300302,,
2,22,63,2,3,3,71.2982583974359,7,0,,,,,226300302,,
2,22,63,2,3,3,71.2982583974359,3,0,,,,,226300302,,
2,22,63,2,3,3,71.2982583974359,1,0,,,,,226300302,,
2,22,63,2,4,3,71.2982583974359,1,0,,,,,226300402,,
2,22,63,2,4,3,71.2982583974359,6,0,,,,,226300402,,
2,22,63,2,4,3,71.2982583974359,4,0,,,,,226300402,,
2,22,63,2,4,3,71.2982583974359,3,0,,,,,226300402,,
2,22,63,2,4,3,71.2982583974359,2,0,,,,,226300402,,
2,22,63,2,4,3,71.2982583974359,5,0,,,,,226300402,,
2,22,63,2,5,3,71.2982583974359,5,0,,,,,226300502,,
2,22,63,2,5,3,71.2982583974359,4,0,,,,,226300502,,
2,22,63,2,5,3,71.2982583974359,1,0,,,,,226300502,,
2,22,63,2,5,3,71.2982583974359,3,0,,,,,226300502,,
2,22,63,2,5,3,71.2982583974359,7,0,,,,,226300502,,
2,22,63,2,5,3,71.2982583974359,6,0,,,,,226300502,,
2,22,63,2,6,3,71.2982583974359,6,0,,,,,226300602,,
2,22,63,2,6,3,71.2982583974359,2,0,,,,,226300602,,
2,22,63,2,6,3,71.2982583974359,5,0,,,,,226300602,,
2,22,63,2,6,3,71.2982583974359,1,0,,,,,226300602,,
2,22,63,2,6,3,71.2982583974359,3,0,,,,,226300602,,
2,22,63,2,6,3,71.2982583974359,7,0,,,,,226300602,,
2,22,63,2,7,3,71.2982583974359,2,0,,,,,226300702,,
2,22,63,2,7,3,71.2982583974359,7,0,,,,,226300702,,
2,22,63,2,7,3,71.2982583974359,3,0,,,,,226300702,,
2,22,63,2,7,3,71.2982583974359,1,0,,,,,226300702,,
2,22,63,2,7,3,71.2982583974359,6,0,,,,,226300702,,
2,22,63,2,7,3,71.2982583974359,5,0,,,,,226300702,,
2,22,63,2,8,3,71.2982583974359,6,0,,,,,226300802,,
2,22,63,2,8,3,71.2982583974359,5,0,,,,,226300802,,
2,22,63,2,8,3,71.2982583974359,3,0,,,,,226300802,,
2,22,63,2,8,3,71.2982583974359,1,0,,,,,226300802,,
2,22,63,2,8,3,71.2982583974359,4,0,,,,,226300802,,
2,22,63,2,8,3,71.2982583974359,7,0,,,,,226300802,,
2,22,63,2,9,3,71.2982583974359,4,0,,,,,226300902,,
2,22,63,2,9,3,71.2982583974359,2,0,,,,,226300902,,
2,22,63,2,9,3,71.2982583974359,3,0,,,,,226300902,,
2,22,63,2,9,3,71.2982583974359,5,0,,,,,226300902,,
2,22,63,2,9,3,71.2982583974359,7,0,,,,,226300902,,
2,22,63,2,9,3,71.2982583974359,1,0,,,,,226300902,,
2,22,63,2,10,3,71.2982583974359,4,0,,,,,226301002,,
2,22,63,2,10,3,71.2982583974359,1,0,,,,,226301002,,
2,22,63,2,10,3,71.2982583974359,5,0,,,,,226301002,,
2,22,63,2,10,3,71.2982583974359,3,0,,,,,226301002,,
2,22,63,2,10,3,71.2982583974359,7,0,,,,,226301002,,
2,22,63,2,10,3,71.2982583974359,2,0,,,,,226301002,,
2,22,63,2,11,3,71.2982583974359,7,0,,,,,226301102,,
2,22,63,2,11,3,71.2982583974359,6,0,,,,,226301102,,
2,22,63,2,11,3,71.2982583974359,4,0,,,,,226301102,,
2,22,63,2,11,3,71.2982583974359,2,0,,,,,226301102,,
2,22,63,2,11,3,71.2982583974359,1,0,,,,,226301102,,
2,22,63,2,11,3,71.2982583974359,3,0,,,,,226301102,,
2,22,63,2,12,3,6.823637,3,0,,,,,226301202,,
2,22,63,2,12,3,6.823637,1,0,,,,,226301202,,
2,22,63,2,12,3,6.823637,4,0,,,,,226301202,,
2,22,63,2,12,3,6.823637,7,0,,,,,226301202,,
2,22,63,2,12,3,6.823637,5,0,,,,,226301202,,
2,22,63,2,12,3,6.823637,2,0,,,,,226301202,,
2,22,63,2,13,3,71.2982583974359,2,0,,,,,226301302,,
2,22,63,2,13,3,71.2982583974359,7,0,,,,,226301302,,
2,22,63,2,13,3,71.2982583974359,6,0,,,,,226301302,,
2,22,63,2,13,3,71.2982583974359,5,0,,,,,226301302,,
2,22,63,2,13,3,71.2982583974359,3,0,,,,,226301302,,
2,22,63,2,13,3,71.2982583974359,4,0,,,,,226301302,,
2,22,63,2,14,3,6.823637,5,0,,,,,226301402,,
2,22,63,2,14,3,6.823637,7,0,,,,,226301402,,
2,22,63,2,14,3,6.823637,3,0,,,,,226301402,,
2,22,63,2,14,3,6.823637,6,0,,,,,226301402,,
2,22,63,2,14,3,6.823637,4,0,,,,,226301402,,
2,22,63,2,14,3,6.823637,1,0,,,,,226301402,,
2,22,63,2,15,3,6.823637,4,0,,,,,226301502,,
2,22,63,2,15,3,6.823637,6,0,,,,,226301502,,
2,22,63,2,15,3,6.823637,2,0,,,,,226301502,,
2,22,63,2,15,3,6.823637,7,0,,,,,226301502,,
2,22,63,2,15,3,6.823637,5,0,,,,,226301502,,
2,22,63,2,15,3,6.823637,1,1,1,25,100,,226301502,,
2,22,63,2,16,3,71.2982583974359,7,0,,,,,226301602,,
2,22,63,2,16,3,71.2982583974359,1,0,,,,,226301602,,
2,22,63,2,16,3,71.2982583974359,2,0,,,,,226301602,,
2,22,63,2,16,3,71.2982583974359,4,0,,,,,226301602,,
2,22,63,2,16,3,71.2982583974359,6,0,,,,,226301602,,
2,22,63,2,16,3,71.2982583974359,5,0,,,,,226301602,,
2,22,63,2,17,3,6.823637,2,0,,,,,226301702,,
2,22,63,2,17,3,6.823637,7,0,,,,,226301702,,
2,22,63,2,17,3,6.823637,4,0,,,,,226301702,,
2,22,63,2,17,3,6.823637,5,0,,,,,226301702,,
2,22,63,2,17,3,6.823637,6,0,,,,,226301702,,
2,22,63,2,17,3,6.823637,3,0,,,,,226301702,,
2,22,63,2,18,3,6.823637,6,0,,,,,226301802,,
2,22,63,2,18,3,6.823637,3,0,,,,,226301802,,
2,22,63,2,18,3,6.823637,4,0,,,,,226301802,,
2,22,63,2,18,3,6.823637,7,0,,,,,226301802,,
2,22,63,2,18,3,6.823637,2,0,,,,,226301802,,
2,22,63,2,18,3,6.823637,5,0,,,,,226301802,,
2,22,64,2,1,3,72.7535783606557,4,0,,,,,226400102,,
2,22,64,2,1,3,72.7535783606557,2,0,,,,,226400102,,
2,22,64,2,1,3,72.7535783606557,1,0,,,,,226400102,,
2,22,64,2,1,3,72.7535783606557,5,0,,,,,226400102,,
2,22,64,2,1,3,72.7535783606557,7,0,,,,,226400102,,
2,22,64,2,1,3,72.7535783606557,3,0,,,,,226400102,,
2,22,64,2,2,3,72.7535783606557,3,0,,,,,226400202,,
2,22,64,2,2,3,72.7535783606557,4,0,,,,,226400202,,
2,22,64,2,2,3,72.7535783606557,7,0,,,,,226400202,,
2,22,64,2,2,3,72.7535783606557,2,0,,,,,226400202,,
2,22,64,2,2,3,72.7535783606557,6,0,,,,,226400202,,
2,22,64,2,2,3,72.7535783606557,1,0,,,,,226400202,,
2,22,64,2,3,3,72.7535783606557,7,0,,,,,226400302,,
2,22,64,2,3,3,72.7535783606557,1,0,,,,,226400302,,
2,22,64,2,3,3,72.7535783606557,2,0,,,,,226400302,,
2,22,64,2,3,3,72.7535783606557,3,0,,,,,226400302,,
2,22,64,2,3,3,72.7535783606557,5,0,,,,,226400302,,
2,22,64,2,3,3,72.7535783606557,6,0,,,,,226400302,,
2,22,64,2,4,3,72.7535783606557,7,0,,,,,226400402,,
2,22,64,2,4,3,72.7535783606557,4,0,,,,,226400402,,
2,22,64,2,4,3,72.7535783606557,3,0,,,,,226400402,,
2,22,64,2,4,3,72.7535783606557,1,0,,,,,226400402,,
2,22,64,2,4,3,72.7535783606557,6,0,,,,,226400402,,
2,22,64,2,4,3,72.7535783606557,5,0,,,,,226400402,,
2,22,64,2,5,3,54.92535,3,0,,,,,226400502,,
2,22,64,2,5,3,54.92535,2,0,,,,,226400502,,
2,22,64,2,5,3,54.92535,4,0,,,,,226400502,,
2,22,64,2,5,3,54.92535,1,0,,,,,226400502,,
2,22,64,2,5,3,54.92535,5,0,,,,,226400502,,
2,22,64,2,5,3,54.92535,6,0,,,,,226400502,,
2,22,64,2,6,3,72.7535783606557,3,0,,,,,226400602,,
2,22,64,2,6,3,72.7535783606557,2,0,,,,,226400602,,
2,22,64,2,6,3,72.7535783606557,1,0,,,,,226400602,,
2,22,64,2,6,3,72.7535783606557,7,0,,,,,226400602,,
2,22,64,2,6,3,72.7535783606557,6,0,,,,,226400602,,
2,22,64,2,6,3,72.7535783606557,5,0,,,,,226400602,,
2,22,64,2,7,3,72.7535783606557,6,0,,,,,226400702,,
2,22,64,2,7,3,72.7535783606557,2,0,,,,,226400702,,
2,22,64,2,7,3,72.7535783606557,5,0,,,,,226400702,,
2,22,64,2,7,3,72.7535783606557,7,0,,,,,226400702,,
2,22,64,2,7,3,72.7535783606557,3,0,,,,,226400702,,
2,22,64,2,7,3,72.7535783606557,4,0,,,,,226400702,,
2,22,64,2,8,3,72.7535783606557,5,0,,,,,226400802,,
2,22,64,2,8,3,72.7535783606557,2,0,,,,,226400802,,
2,22,64,2,8,3,72.7535783606557,7,0,,,,,226400802,,
2,22,64,2,8,3,72.7535783606557,3,0,,,,,226400802,,
2,22,64,2,8,3,72.7535783606557,1,0,,,,,226400802,,
2,22,64,2,8,3,72.7535783606557,6,0,,,,,226400802,,
2,22,64,2,9,3,72.7535783606557,7,0,,,,,226400902,,
2,22,64,2,9,3,72.7535783606557,2,0,,,,,226400902,,
2,22,64,2,9,3,72.7535783606557,6,0,,,,,226400902,,
2,22,64,2,9,3,72.7535783606557,3,0,,,,,226400902,,
2,22,64,2,9,3,72.7535783606557,4,0,,,,,226400902,,
2,22,64,2,9,3,72.7535783606557,1,0,,,,,226400902,,
2,22,64,2,10,3,72.7535783606557,2,0,,,,,226401002,,
2,22,64,2,10,3,72.7535783606557,1,0,,,,,226401002,,
2,22,64,2,10,3,72.7535783606557,5,0,,,,,226401002,,
2,22,64,2,10,3,72.7535783606557,7,0,,,,,226401002,,
2,22,64,2,10,3,72.7535783606557,4,0,,,,,226401002,,
2,22,64,2,10,3,72.7535783606557,3,0,,,,,226401002,,
2,22,64,2,11,3,54.92535,2,0,,,,,226401102,,
2,22,64,2,11,3,54.92535,3,0,,,,,226401102,,
2,22,64,2,11,3,54.92535,4,0,,,,,226401102,,
2,22,64,2,11,3,54.92535,7,0,,,,,226401102,,
2,22,64,2,11,3,54.92535,1,0,,,,,226401102,,
2,22,64,2,11,3,54.92535,6,0,,,,,226401102,,
2,22,64,2,12,3,72.7535783606557,2,0,,,,,226401202,,
2,22,64,2,12,3,72.7535783606557,4,0,,,,,226401202,,
2,22,64,2,12,3,72.7535783606557,1,0,,,,,226401202,,
2,22,64,2,12,3,72.7535783606557,6,0,,,,,226401202,,
2,22,64,2,12,3,72.7535783606557,7,0,,,,,226401202,,
2,22,64,2,12,3,72.7535783606557,5,0,,,,,226401202,,
2,22,64,2,13,3,54.92535,4,0,,,,,226401302,,
2,22,64,2,13,3,54.92535,2,0,,,,,226401302,,
2,22,64,2,13,3,54.92535,3,0,,,,,226401302,,
2,22,64,2,13,3,54.92535,5,0,,,,,226401302,,
2,22,64,2,13,3,54.92535,7,0,,,,,226401302,,
2,22,64,2,13,3,54.92535,6,0,,,,,226401302,,
2,22,64,2,14,3,54.92535,4,0,,,,,226401402,,
2,22,64,2,14,3,54.92535,7,0,,,,,226401402,,
2,22,64,2,14,3,54.92535,1,0,,,,,226401402,,
2,22,64,2,14,3,54.92535,2,0,,,,,226401402,,
2,22,64,2,14,3,54.92535,5,0,,,,,226401402,,
2,22,64,2,14,3,54.92535,3,0,,,,,226401402,,
2,22,64,2,15,3,54.92535,4,0,,,,,226401502,,
