"Cluster","CO_ID","CI01","CI02","CI06","CI07","CI08","CO_F01","CO_F01_YON","CO_F02","CO_F02B","CO_F02_OTHER","CO_F03","CO_F04","CO_F05","CO_F06","Basicweight"
183,158,3,5,2,1,6,3,1,4,,,888,0,,,142.1882875
183,158,3,5,2,1,6,8,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,13,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,9,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,7,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,11,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,6,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,10,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,2,0,,,,,,,,142.1882875
183,158,3,5,2,1,6,1,0,,,,,,,,142.1882875
184,159,3,5,2,1,1,6,1,1,,,300,0,,,132.641397129187
184,159,3,5,2,1,1,11,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,10,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,12,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,3,1,4,,,888,0,,,132.641397129187
184,159,3,5,2,1,1,5,1,555,0,13,7000,0,,,132.641397129187
184,159,3,5,2,1,1,7,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,2,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,1,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,9,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,13,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,4,0,,,,,,,,132.641397129187
184,159,3,5,2,1,1,8,0,,,,,,,,132.641397129187
185,160,3,5,1,1,9,7,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,11,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,12,1,555,888,6,888,0,,,6.94327538461538
185,160,3,5,1,1,9,3,1,4,,,888,0,,,6.94327538461538
185,160,3,5,1,1,9,13,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,8,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,1,1,1,,,1400,0,,,6.94327538461538
185,160,3,5,1,1,9,2,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,5,1,555,0,9,0,0,,,6.94327538461538
185,160,3,5,1,1,9,9,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,6,1,1,,,300,0,,,6.94327538461538
185,160,3,5,1,1,9,4,0,,,,,,,,6.94327538461538
185,160,3,5,1,1,9,10,0,,,,,,,,6.94327538461538
186,161,3,5,2,1,10,12,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,11,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,13,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,5,1,5,6,,800,1,740,800,71.7433459770115
186,161,3,5,2,1,10,3,1,4,,,888,0,,,71.7433459770115
186,161,3,5,2,1,10,1,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,8,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,9,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,4,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,6,1,8,35,,10000,1,8500,9500,71.7433459770115
186,161,3,5,2,1,10,2,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,10,0,,,,,,,,71.7433459770115
186,161,3,5,2,1,10,7,0,,,,,,,,71.7433459770115
187,162,3,6,1,1,1,12,1,555,0,8,0,0,,,18.0034357798165
187,162,3,6,1,1,1,3,1,4,,,888,0,,,18.0034357798165
187,162,3,6,1,1,1,1,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,8,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,5,1,5,7,,700,1,580,600,18.0034357798165
187,162,3,6,1,1,1,6,1,7,1,,300,0,,,18.0034357798165
187,162,3,6,1,1,1,9,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,2,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,4,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,11,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,7,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,13,0,,,,,,,,18.0034357798165
187,162,3,6,1,1,1,10,0,,,,,,,,18.0034357798165
188,163,3,6,2,1,1,11,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,6,1,8,34,,10000,1,9000,10000,130.290494845361
188,163,3,6,2,1,1,12,1,555,0,8,0,0,,,130.290494845361
188,163,3,6,2,1,1,2,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,13,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,7,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,8,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,5,1,555,0,8,0,0,,,130.290494845361
188,163,3,6,2,1,1,9,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,10,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,4,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,1,0,,,,,,,,130.290494845361
188,163,3,6,2,1,1,3,1,4,,,888,0,,,130.290494845361
189,164,3,6,1,1,1,3,1,4,,,888,0,,,16.2242746478873
189,164,3,6,1,1,1,1,1,1,,,1300,1,1200,1300,16.2242746478873
189,164,3,6,1,1,1,4,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,9,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,10,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,12,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,5,1,555,0,8,0,0,,,16.2242746478873
189,164,3,6,1,1,1,7,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,11,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,13,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,8,0,,,,,,,,16.2242746478873
189,164,3,6,1,1,1,6,1,8,35,,10000,1,9000,9500,16.2242746478873
189,164,3,6,1,1,1,2,0,,,,,,,,16.2242746478873
190,165,3,6,2,1,1,2,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,6,1,7,1,,250,1,200,230,118.891666666667
190,165,3,6,2,1,1,10,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,7,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,8,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,5,1,555,0,4,6000,0,,,118.891666666667
190,165,3,6,2,1,1,1,1,1,,,1250,1,1200,1300,118.891666666667
190,165,3,6,2,1,1,9,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,4,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,3,1,4,,,888,0,,,118.891666666667
190,165,3,6,2,1,1,12,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,13,0,,,,,,,,118.891666666667
190,165,3,6,2,1,1,11,0,,,,,,,,118.891666666667
191,166,3,6,1,1,1,7,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,10,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,11,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,12,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,5,1,5,5,,600,1,550,580,14.223983490566
191,166,3,6,1,1,1,4,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,3,1,4,,,888,0,,,14.223983490566
191,166,3,6,1,1,1,6,1,8,35,,9000,1,8000,8500,14.223983490566
191,166,3,6,1,1,1,1,1,1,,,1300,1,1000,1300,14.223983490566
191,166,3,6,1,1,1,9,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,13,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,2,0,,,,,,,,14.223983490566
191,166,3,6,1,1,1,8,0,,,,,,,,14.223983490566
192,167,3,6,1,1,1,2,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,12,1,555,0,6,0,0,,,27.7581730263158
192,167,3,6,1,1,1,5,1,5,5,,500,1,450,500,27.7581730263158
192,167,3,6,1,1,1,11,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,10,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,4,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,7,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,6,1,1,,,350,1,300,320,27.7581730263158
192,167,3,6,1,1,1,13,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,8,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,1,0,,,,,,,,27.7581730263158
192,167,3,6,1,1,1,3,1,4,,,888,0,,,27.7581730263158
192,167,3,6,1,1,1,9,0,,,,,,,,27.7581730263158
193,168,3,6,2,1,1,8,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,1,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,6,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,2,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,5,1,555,0,6,0,0,,,233.912705882353
193,168,3,6,2,1,1,13,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,9,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,10,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,7,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,3,1,4,,,888,0,,,233.912705882353
193,168,3,6,2,1,1,4,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,11,0,,,,,,,,233.912705882353
193,168,3,6,2,1,1,12,1,555,0,8,0,0,,,233.912705882353
194,169,3,6,2,1,1,12,0,,,,,,,,159.81208
194,169,3,6,2,1,1,6,1,8,35,,9000,1,8000,9000,159.81208
194,169,3,6,2,1,1,9,0,,,,,,,,159.81208
194,169,3,6,2,1,1,10,0,,,,,,,,159.81208
194,169,3,6,2,1,1,8,0,,,,,,,,159.81208
194,169,3,6,2,1,1,7,0,,,,,,,,159.81208
194,169,3,6,2,1,1,3,1,4,,,888,0,,,159.81208
194,169,3,6,2,1,1,1,0,,,,,,,,159.81208
194,169,3,6,2,1,1,5,1,5,6,,600,1,500,580,159.81208
194,169,3,6,2,1,1,2,0,,,,,,,,159.81208
194,169,3,6,2,1,1,11,0,,,,,,,,159.81208
194,169,3,6,2,1,1,4,0,,,,,,,,159.81208
194,169,3,6,2,1,1,13,0,,,,,,,,159.81208
195,170,3,7,2,1,1,12,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,9,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,7,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,8,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,10,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,3,1,4,,,888,0,,,79.1392834437086
195,170,3,7,2,1,1,5,1,5,8,,800,0,,,79.1392834437086
195,170,3,7,2,1,1,13,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,2,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,4,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,11,0,,,,,,,,79.1392834437086
195,170,3,7,2,1,1,1,1,1,,,1250,1,1000,1300,79.1392834437086
195,170,3,7,2,1,1,6,1,8,32,,10000,1,9000,10000,79.1392834437086
196,171,3,7,2,1,1,12,0,,,,,,,,266.5758
196,171,3,7,2,1,1,7,0,,,,,,,,266.5758
196,171,3,7,2,1,1,3,1,4,,,888,0,,,266.5758
196,171,3,7,2,1,1,8,0,,,,,,,,266.5758
196,171,3,7,2,1,1,1,1,1,,,1350,0,,,266.5758
196,171,3,7,2,1,1,11,0,,,,,,,,266.5758
196,171,3,7,2,1,1,5,1,555,0,8,0,0,,,266.5758
196,171,3,7,2,1,1,10,0,,,,,,,,266.5758
196,171,3,7,2,1,1,6,1,8,888,,9500,1,8500,9500,266.5758
196,171,3,7,2,1,1,2,0,,,,,,,,266.5758
196,171,3,7,2,1,1,9,0,,,,,,,,266.5758
196,171,3,7,2,1,1,13,0,,,,,,,,266.5758
196,171,3,7,2,1,1,4,0,,,,,,,,266.5758
197,172,3,7,2,1,1,1,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,2,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,9,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,3,1,4,,,888,0,,,159.770092307692
197,172,3,7,2,1,1,4,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,10,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,13,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,5,1,555,0,8,0,0,,,159.770092307692
197,172,3,7,2,1,1,8,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,12,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,6,1,8,33,,9000,1,8000,8500,159.770092307692
197,172,3,7,2,1,1,11,0,,,,,,,,159.770092307692
197,172,3,7,2,1,1,7,0,,,,,,,,159.770092307692
198,173,3,7,2,1,1,13,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,9,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,5,1,555,0,1,0,0,,,134.400469090909
198,173,3,7,2,1,1,10,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,1,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,8,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,11,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,2,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,6,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,7,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,12,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,4,0,,,,,,,,134.400469090909
198,173,3,7,2,1,1,3,1,4,,,888,0,,,134.400469090909
199,174,4,1,2,1,1,9,0,,,,,,,,185.23665
199,174,4,1,2,1,1,8,0,,,,,,,,185.23665
199,174,4,1,2,1,1,12,0,,,,,,,,185.23665
199,174,4,1,2,1,1,3,1,4,,,888,0,,,185.23665
199,174,4,1,2,1,1,5,1,5,7,,800,1,700,800,185.23665
199,174,4,1,2,1,1,2,0,,,,,,,,185.23665
199,174,4,1,2,1,1,10,0,,,,,,,,185.23665
199,174,4,1,2,1,1,6,0,,,,,,,,185.23665
199,174,4,1,2,1,1,4,0,,,,,,,,185.23665
199,174,4,1,2,1,1,7,0,,,,,,,,185.23665
199,174,4,1,2,1,1,11,0,,,,,,,,185.23665
199,174,4,1,2,1,1,13,0,,,,,,,,185.23665
199,174,4,1,2,1,1,1,0,,,,,,,,185.23665
200,175,4,1,2,1,1,11,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,10,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,3,1,4,,,888,0,,,76.3218756302521
200,175,4,1,2,1,1,1,1,1,,,1250,1,1100,1200,76.3218756302521
200,175,4,1,2,1,1,2,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,13,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,9,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,4,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,12,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,7,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,8,0,,,,,,,,76.3218756302521
200,175,4,1,2,1,1,5,1,5,7,,800,1,700,800,76.3218756302521
200,175,4,1,2,1,1,6,1,1,,,350,0,,,76.3218756302521
201,176,4,1,2,1,1,10,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,7,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,12,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,11,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,9,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,4,1,3,,,263,0,,,65.0943448275862
201,176,4,1,2,1,1,8,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,2,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,1,1,1,,,1700,0,,,65.0943448275862
201,176,4,1,2,1,1,5,1,5,6,,700,0,,,65.0943448275862
201,176,4,1,2,1,1,13,0,,,,,,,,65.0943448275862
201,176,4,1,2,1,1,6,1,1,,,350,0,,,65.0943448275862
201,176,4,1,2,1,1,3,1,4,,,888,0,,,65.0943448275862
202,177,4,1,1,1,1,4,1,3,,,250,0,,,9.64490152671756
202,177,4,1,1,1,1,11,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,7,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,13,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,6,1,1,,,300,1,240,260,9.64490152671756
202,177,4,1,1,1,1,1,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,2,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,12,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,10,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,8,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,5,1,5,6,,700,0,,,9.64490152671756
202,177,4,1,1,1,1,9,0,,,,,,,,9.64490152671756
202,177,4,1,1,1,1,3,1,4,,,888,0,,,9.64490152671756
203,178,4,1,2,1,1,1,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,9,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,11,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,10,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,12,1,5,888,,0,0,,,116.712714285714
203,178,4,1,2,1,1,2,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,8,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,6,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,7,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,4,1,3,,,263,0,,,116.712714285714
203,178,4,1,2,1,1,3,1,4,,,888,0,,,116.712714285714
203,178,4,1,2,1,1,13,0,,,,,,,,116.712714285714
203,178,4,1,2,1,1,5,1,5,5,,600,0,,,116.712714285714
204,179,4,2,2,1,1,1,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,11,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,8,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,13,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,4,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,10,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,2,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,12,1,5,888,,0,0,,,88.2872234042553
204,179,4,2,2,1,1,5,1,5,7,,800,1,740,800,88.2872234042553
204,179,4,2,2,1,1,9,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,7,0,,,,,,,,88.2872234042553
204,179,4,2,2,1,1,3,1,4,,,888,0,,,88.2872234042553
204,179,4,2,2,1,1,6,0,,,,,,,,88.2872234042553
205,180,4,2,2,1,1,10,0,,,,,,,,182.426832
205,180,4,2,2,1,1,3,1,4,,,888,0,,,182.426832
205,180,4,2,2,1,1,6,0,,,,,,,,182.426832
205,180,4,2,2,1,1,7,0,,,,,,,,182.426832
205,180,4,2,2,1,1,2,0,,,,,,,,182.426832
205,180,4,2,2,1,1,8,0,,,,,,,,182.426832
205,180,4,2,2,1,1,11,0,,,,,,,,182.426832
205,180,4,2,2,1,1,4,0,,,,,,,,182.426832
205,180,4,2,2,1,1,9,0,,,,,,,,182.426832
205,180,4,2,2,1,1,13,0,,,,,,,,182.426832
205,180,4,2,2,1,1,5,1,5,6,,800,1,700,780,182.426832
205,180,4,2,2,1,1,1,0,,,,,,,,182.426832
205,180,4,2,2,1,1,12,0,,,,,,,,182.426832
206,181,4,2,2,1,1,9,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,12,1,5,888,,0,0,,,139.53121875
206,181,4,2,2,1,1,6,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,8,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,2,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,13,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,4,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,5,1,5,6,,700,1,580,600,139.53121875
206,181,4,2,2,1,1,7,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,3,1,4,,,888,0,,,139.53121875
206,181,4,2,2,1,1,1,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,11,0,,,,,,,,139.53121875
206,181,4,2,2,1,1,10,0,,,,,,,,139.53121875
207,182,4,2,2,1,1,2,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,6,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,13,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,1,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,5,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,8,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,9,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,11,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,10,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,3,1,4,,,888,0,,,151.801378881988
207,182,4,2,2,1,1,4,0,,,,,,,,151.801378881988
207,182,4,2,2,1,1,12,1,5,888,,0,0,,,151.801378881988
207,182,4,2,2,1,1,7,0,,,,,,,,151.801378881988
208,183,4,2,1,1,1,3,1,4,,,888,0,,,11.9892
208,183,4,2,1,1,1,2,0,,,,,,,,11.9892
208,183,4,2,1,1,1,4,0,,,,,,,,11.9892
208,183,4,2,1,1,1,5,1,5,6,,600,1,500,580,11.9892
208,183,4,2,1,1,1,1,1,1,,,1350,1,1000,1300,11.9892
208,183,4,2,1,1,1,11,0,,,,,,,,11.9892
208,183,4,2,1,1,1,8,0,,,,,,,,11.9892
208,183,4,2,1,1,1,12,1,1,,,0,0,,,11.9892
208,183,4,2,1,1,1,6,1,1,,,250,1,200,230,11.9892
208,183,4,2,1,1,1,10,0,,,,,,,,11.9892
208,183,4,2,1,1,1,9,0,,,,,,,,11.9892
208,183,4,2,1,1,1,13,0,,,,,,,,11.9892
208,183,4,2,1,1,1,7,0,,,,,,,,11.9892
209,184,4,3,1,1,1,5,1,5,8,,900,1,770,800,6.75759981412639
209,184,4,3,1,1,1,4,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,2,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,3,1,4,,,888,0,,,6.75759981412639
209,184,4,3,1,1,1,1,1,1,,,1667,1,1350,1450,6.75759981412639
209,184,4,3,1,1,1,12,1,5,888,,0,0,,,6.75759981412639
209,184,4,3,1,1,1,9,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,10,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,11,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,13,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,7,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,8,0,,,,,,,,6.75759981412639
209,184,4,3,1,1,1,6,1,1,,,300,1,200,250,6.75759981412639
210,185,4,3,2,1,1,10,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,5,1,5,6,,600,1,500,600,52.2024086021505
210,185,4,3,2,1,1,8,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,9,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,2,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,12,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,6,1,7,1,,300,1,250,300,52.2024086021505
210,185,4,3,2,1,1,1,1,1,,,1350,1,1100,1250,52.2024086021505
210,185,4,3,2,1,1,4,1,3,,,270,0,,,52.2024086021505
210,185,4,3,2,1,1,3,1,4,,,888,0,,,52.2024086021505
210,185,4,3,2,1,1,7,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,11,0,,,,,,,,52.2024086021505
210,185,4,3,2,1,1,13,0,,,,,,,,52.2024086021505
211,186,4,3,1,1,1,4,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,12,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,2,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,1,1,1,,,1275,1,1000,1200,15.0635503571429
211,186,4,3,1,1,1,7,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,11,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,5,1,5,8,,900,1,780,800,15.0635503571429
211,186,4,3,1,1,1,6,1,1,,,350,1,200,260,15.0635503571429
211,186,4,3,1,1,1,9,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,13,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,8,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,10,0,,,,,,,,15.0635503571429
211,186,4,3,1,1,1,3,1,4,,,888,0,,,15.0635503571429
212,187,4,3,1,1,1,8,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,5,1,5,7,,800,1,740,800,6.1324285046729
212,187,4,3,1,1,1,13,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,11,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,2,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,12,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,1,1,1,,,1667,0,,,6.1324285046729
212,187,4,3,1,1,1,7,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,6,1,1,,,350,1,200,250,6.1324285046729
212,187,4,3,1,1,1,10,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,3,1,4,,,888,0,,,6.1324285046729
212,187,4,3,1,1,1,9,0,,,,,,,,6.1324285046729
212,187,4,3,1,1,1,4,0,,,,,,,,6.1324285046729
213,188,4,3,2,1,1,10,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,12,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,3,1,4,,,888,0,,,80.2201796407186
213,188,4,3,2,1,1,11,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,8,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,5,1,5,5,,600,1,480,580,80.2201796407186
213,188,4,3,2,1,1,7,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,1,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,9,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,2,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,13,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,4,0,,,,,,,,80.2201796407186
213,188,4,3,2,1,1,6,1,1,,,300,1,250,270,80.2201796407186
214,189,4,3,1,1,1,13,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,8,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,4,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,7,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,10,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,9,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,6,1,1,,,300,1,250,280,12.1581888235294
214,189,4,3,1,1,1,12,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,11,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,3,1,4,,,888,0,,,12.1581888235294
214,189,4,3,1,1,1,2,0,,,,,,,,12.1581888235294
214,189,4,3,1,1,1,5,1,5,6,,600,1,550,600,12.1581888235294
214,189,4,3,1,1,1,1,0,,,,,,,,12.1581888235294
215,190,4,3,1,1,1,11,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,10,0,,,,,,,,5.1521799689441
