"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","G01","G02","G02A","G02B","G28","G29","G30","G31","G32","G33","G34","G35A","G35B","G36A","G36B","G37A","G37B","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G48_AREA_OTHER","G49_SQUARE","G49_L","G49_W","G49_CERCLE","G50","G51","G52","G53","G54","G54_OTHER","G55_1","G55_2","G55_3","G55_4","G55_5","G55_6","G55_7","G55_8","G55_9","G55_10","G55_OTHER","hhid","camp","ref_weight"
3,35,184,2,18,1,1540.114,"01",60,2,,,,,,,,,0,,1,4,1,4,888,2,3,3,2,888,5,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",368401803,,
3,35,185,1,1,1,50.1458777777778,"02",180,2,2,,,,,,,,0,,0,,0,,1,1,1,4,1,1,4,1,1,0,2,,,3,2,,1,3,2,1,2,,,,,,,,,,,," ",368500103,,
3,35,185,1,2,1,50.1458777777778,"03",180,2,2,,,,,,,,0,,1,0,0,,1,1,1,1,2,3,4,1,1,0,2,,,3,2,,1,2,1,1,2,,,,,,,,,,,," ",368500203,,
3,35,185,1,3,1,50.1458777777778,"02",240,2,2,,,,,,,,1,0,1,1,0,,1,1,1,4,1,1,4,1,1,0,2,,,3,2,,1,3,1,1,2,,,,,,,,,,,," ",368500303,,
3,35,185,1,4,1,50.1458777777778,"01",60,2,2,,,,,,,,0,,0,,0,,2,888,888,2,2,1,5,1,1,0,1,,2,,,,1,3,2,1,2,,,,,,,,,,,," ",368500403,,
3,35,185,1,6,1,50.1458777777778,"01",120,2,2,,,,,,,,0,,0,,0,,4,2,2,2,4,1,5,2,1,0,1,,2,,,,1,3,2,1,5,,,,,,,,,,,," ",368500603,,
3,35,185,1,7,1,90.26258,"02",120,1,2,2,2,2,2,2,2,2,1,0,1,4,1,0,4,1,1,1,1,1,4,1,1,1,2,,,3,2,,1,2,1,1,5,,,,,,,,,,,," ",368500703,,
3,35,185,1,8,1,50.1458777777778,"02",120,1,2,,,,,,,,0,,0,,0,,2,2,2,1,4,1,5,1,1,0,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",368500803,,
3,35,185,1,9,1,50.1458777777778,"02",120,2,2,,,,,,,,0,,0,,0,,1,2,2,2,4,1,5,1,1,0,2,,,3,2,,1,2,1,1,1,,,,,,,,,,,," ",368500903,,
3,35,185,1,10,1,90.26258,"02",120,2,2,,,,,,,,1,0,1,4,0,,2,1,2,4,1,1,4,3,1,1,2,,,3,2,,1,2,1,1,5,,,,,,,,,,,," ",368501003,,
3,35,185,1,11,1,90.26258,"02",120,1,2,,,,,,,,1,0,1,4,0,,4,1,1,1,1,1,4,1,1,1,2,,,4,3,,1,3,1,1,5,,,,,,,,,,,," ",368501103,,
3,35,185,1,12,1,90.26258,"02",120,2,2,,,,,,,,0,,0,,0,,3,888,888,888,888,888,5,3,0,,,,,,,,,,,,1,,,,,,,,,,,," ",368501203,,
3,35,185,1,13,1,90.26258,"02",120,2,2,,,,,,,,0,,0,,0,,888,2,888,888,2,888,5,888,1,0,1,,3,,,,1,3,1,1,1,,,,,,,,,,,," ",368501303,,
3,35,185,1,14,1,90.26258,"03",120,1,2,,,,,,,,1,0,1,4,1,0,2,2,2,2,2,4,5,1,1,1,2,,,2,2,,1,3,1,1,1,,,,,,,,,,,," ",368501403,,
3,35,185,1,15,1,50.1458777777778,"02",120,2,2,,,,,,,,0,,0,,0,,2,2,2,2,2,2,5,888,1,0,1,,2,,,,1,3,2,1,2,,,,,,,,,,,," ",368501503,,
3,35,185,1,16,1,90.26258,"02",60,2,2,,,,,,,,0,,1,2,0,,1,3,4,2,2,2,2,888,1,0,2,,,3,2,,1,3,1,1,555,6,,,,,,,,,,," ",368501603,,
3,35,185,1,17,1,90.26258,"01",120,2,2,,,,,,,,0,,1,4,0,,1,1,2,2,2,2,2,2,1,1,1,,3,,,,1,2,2,1,555,6,,,,,,,,,,," ",368501703,,
3,35,185,1,18,1,50.1458777777778,"02",60,2,2,,,,,,,,0,,0,,0,,888,888,2,2,2,1,5,888,1,0,2,,,3,2,,1,4,2,0,2,,,,,,,,,,,," ",368501803,,
3,35,185,1,19,1,90.26258,"01",45,2,2,,,,,,,,0,,1,3,1,3,2,888,888,888,888,888,888,888,1,1,1,,2,,,,1,3,2,1,2,,,,,,,,,,,," ",368501903,,
3,35,186,2,2,1,743.521949216301,"02",120,2,,,,,,,,,0,,0,,0,,5,4,1,1,4,1,5,1,1,0,2,,,3,2,,1,3,2,1,1,,,,,,,,,,,," ",368600203,,
3,35,186,2,3,1,743.521949216301,"02",180,1,,,,,,,,,0,,0,,0,,2,2,2,1,4,1,5,2,1,0,1,,2,,,,1,3,2,0,1,,,,,,,,,,,," ",368600303,,
3,35,186,2,4,1,743.521949216301,"01",120,2,,,,,,,,,0,,0,,0,,888,1,1,888,1,888,888,1,1,1,2,,,3,2,,1,2,1,1,2,,,,,,,,,,,," ",368600403,,
3,35,186,2,5,1,743.521949216301,"01",120,2,,,,,,,,,0,,0,,0,,1,2,3,4,2,4,2,4,1,0,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",368600503,,
3,35,186,2,6,1,743.521949216301,"02",120,2,,,,,,,,,0,,0,,0,,3,1,1,1,1,1,4,1,1,0,2,,,3,2,,1,3,2,1,2,,,,,,,,,,,," ",368600603,,
3,35,186,2,7,1,743.521949216301,"02",120,2,,,,,,,,,0,,0,,0,,888,2,888,888,888,888,5,3,1,0,2,,,4,2,,1,3,2,1,1,,,,,,,,,,,," ",368600703,,
3,35,186,2,8,1,743.521949216301,"01",60,2,,,,,,,,,0,,0,,0,,888,888,888,888,2,2,4,888,1,0,1,,2,,,,1,4,2,0,2,,,,,,,,,,,," ",368600803,,
3,35,186,2,9,1,743.521949216301,"02",90,2,,,,,,,,,0,,0,,1,3,3,4,2,888,2,888,4,888,1,0,1,,3,,,,1,2,2,1,2,,,,,,,,,,,," ",368600903,,
3,35,186,2,10,1,891.6673,"02",120,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,5,888,1,0,1,,4,,,,1,3,2,1,1,,,,,,,,,,,," ",368601003,,
3,35,186,2,11,1,891.6673,"02",180,1,,3,3,3,3,3,3,3,0,,0,,0,,1,1,1,5,2,2,5,2,1,1,1,,3,,,,1,2,2,1,6,,,,,,,,,,,," ",368601103,,
3,35,186,2,12,1,891.6673,"02",90,1,,,,,,,,,0,,1,2,1,2,2,2,2,2,2,2,888,2,1,0,1,,3,,,,1,2,2,1,2,,,,,,,,,,,," ",368601203,,
3,35,186,2,13,1,743.521949216301,"02",60,2,,,,,,,,,0,,1,4,0,,3,2,3,3,2,2,1,3,0,,,,,,,,,,,,5,,,,,,,,,,,," ",368601303,,
3,35,186,2,14,1,743.521949216301,"02",60,2,,,,,,,,,1,0,1,4,0,,2,1,2,4,2,2,4,2,1,0,2,,,2,2,,1,2,1,1,5,,,,,,,,,,,," ",368601403,,
3,35,186,2,15,1,891.6673,"02",120,2,,,,,,,,,1,888,0,,0,,3,888,888,2,2,888,5,2,1,0,1,,3,,,,1,3,2,1,1,,,,,,,,,,,," ",368601503,,
3,35,186,2,16,1,891.6673,"01",60,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,5,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",368601603,,
3,35,186,2,17,1,891.6673,"02",60,2,,,,,,,,,0,,0,,0,,888,888,888,2,2,2,5,888,1,0,1,,3,,,,1,4,2,0,2,,,,,,,,,,,," ",368601703,,
3,35,186,2,18,1,891.6673,"01",30,1,,,,,,,,,0,,0,,0,,888,2,2,888,2,2,4,888,1,0,1,,3,,,,2,4,3,0,3,,,,,,,,,,,," ",368601803,,
3,35,186,2,19,1,743.521949216301,"01",90,2,,,,,,,,,0,,1,4,0,,3,2,3,3,2,3,4,3,1,0,2,,,4,2,,1,2,1,1,4,,,,,,,,,,,," ",368601903,,
3,36,187,1,1,1,186.785646215596,"02",30,2,2,2,2,2,2,2,2,2,0,,0,,0,,1,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",378700103,,
3,36,187,1,3,1,186.785646215596,"02",60,2,2,,,,,,,,0,,0,,1,1,1,2,1,2,1,2,1,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",378700303,,
3,36,187,1,4,1,392.4749,"02",60,2,2,,,,,,,,0,,0,,0,,5,2,2,888,2,2,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",378700403,,
3,36,187,1,5,1,186.785646215596,"01",60,1,2,2,2,2,2,2,2,2,0,,0,,0,,3,3,3,3,2,3,3,3,0,,,,,,,,,,,,4,,,,,,,,,,,," ",378700503,,
3,36,187,1,6,1,186.785646215596,"02",120,2,2,,,,,,,,0,,0,,0,,2,3,3,3,3,3,3,4,0,,,,,,,,,,,,555,13,,,,,,,,,,," ",378700603,,
3,36,187,1,7,1,392.4749,"02",60,1,2,3,2,3,3,3,3,3,0,,0,,0,,888,888,888,888,2,2,4,4,1,1,3,,,,,3,1,2,2,1,1,,,,,,,,,,,," ",378700703,,
3,36,187,1,8,1,186.785646215596,"02",90,2,2,2,2,1,1,2,2,1,1,4,1,4,0,,1,2,2,888,888,888,3,2,1,0,2,,,2,2,,1,3,2,1,2,,,,,,,,,,,," ",378700803,,
3,36,187,1,9,1,186.785646215596,"02",120,1,2,3,3,1,1,3,3,1,1,4,1,4,0,,1,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",378700903,,
3,36,187,1,10,1,392.4749,"01",30,1,2,2,2,2,2,2,2,2,1,1,0,,0,,1,2,2,2,1,2,1,2,1,0,1,,3,,,,1,4,1,1,1,,,,,,,,,,,," ",378701003,,
3,36,187,1,11,1,392.4749,"01",120,1,2,,,,,,,,1,0,1,4,1,4,888,2,888,4,2,888,888,888,1,1,1,,2,,,,1,4,0,1,1,,,,,,,,,,,," ",378701103,,
3,36,187,1,12,1,392.4749,"02",90,2,2,,,,,,,,1,0,1,4,0,,2,2,888,888,2,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",378701203,,
3,36,187,1,13,1,392.4749,"02",120,2,2,,,,,,,,0,,0,,0,,888,4,4,888,888,888,888,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",378701303,,
3,36,187,1,14,1,392.4749,"02",60,2,2,3,3,3,3,3,3,3,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",378701403,,
3,36,187,1,15,1,392.4749,"02",120,1,1,,,,,,,,1,4,0,,0,,1,2,2,2,2,3,1,1,1,1,4,2,,,,,1,4,2,1,2,,,,,,,,,,,," ",378701503,,
3,36,187,1,16,1,392.4749,"02",120,1,2,,,,,,,,1,0,1,2,1,0,888,888,888,888,888,888,4,888,1,1,1,,2,,,,1,4,1,1,1,,,,,,,,,,,," ",378701603,,
3,36,187,1,17,1,392.4749,"02",60,2,2,,,,,,,,0,,0,,0,,1,2,1,1,2,2,1,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",378701703,,
3,36,187,1,18,1,392.4749,"01",30,2,2,,,,,,,,0,,0,,0,,2,1,2,2,2,2,2,2,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",378701803,,
3,36,187,1,20,1,186.785646215596,"02",60,1,2,2,2,2,2,2,2,2,0,,0,,0,,2,3,3,3,3,3,3,4,1,0,1,,3,,,,1,4,2,1,555,11,,,,,,,,,,," ",378702003,,
3,36,188,2,1,1,1563.48593814433,"02",120,1,,,,,,,,,1,0,1,4,1,4,1,2,888,4,4,2,2,2,1,0,2,,,3,2,,1,3,1,0,2,,,,,,,,,,,," ",378800103,,
3,36,188,2,3,1,1563.48593814433,"02",60,2,,,,,,,,,0,,0,,0,,1,2,1,2,1,2,1,2,1,0,1,,3,,,,1,4,1,1,1,,,,,,,,,,,," ",378800303,,
3,36,188,2,4,1,130.290494845361,"01",120,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,3,,,,,4,3,3,1,0,1,,,,,,,,,,,," ",378800403,,
3,36,188,2,5,1,1563.48593814433,"02",30,2,,,,,,,,,0,,0,,0,,1,1,2,1,2,1,2,2,1,0,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",378800503,,
3,36,188,2,6,1,1563.48593814433,"02",120,1,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,1,0,1,,2,,,,1,4,1,1,5,,,,,,,,,,,," ",378800603,,
3,36,188,2,7,1,1563.48593814433,"01",120,2,,,,,,,,,1,0,1,2,1,4,888,888,888,888,888,888,888,888,1,0,1,,2,,,,1,3,2,1,1,,,,,,,,,,,," ",378800703,,
3,36,188,2,8,1,1563.48593814433,"02",60,2,,,,,,,,,0,,0,,0,,2,1,2,2,2,2,4,888,0,0,1,,3,,,,1,3,2,1,1,,,,,,,,,,,," ",378800803,,
3,36,188,2,9,1,1563.48593814433,"02",120,2,,,,,,,,,0,,0,,0,,4,2,2,3,2,2,5,3,1,0,1,,2,,,,1,2,1,1,1,,,,,,,,,,,," ",378800903,,
3,36,188,2,10,1,1563.48593814433,"01",90,2,,,,,,,,,0,,0,,0,,4,2,2,2,2,2,4,888,1,0,1,,3,,,,1,3,1,1,1,,,,,,,,,,,," ",378801003,,
3,36,188,2,11,1,1563.48593814433,"02",120,2,,1,1,1,1,1,1,1,0,,1,1,0,,1,1,1,2,2,2,4,2,1,0,1,,3,,,,1,4,2,1,555,11,,,,,,,,,,," ",378801103,,
3,36,188,2,12,1,1563.48593814433,"02",120,2,,,,,,,,,0,,0,,0,,2,2,2,2,3,3,2,2,1,0,2,,,4,3,,1,4,2,1,555,6,,,,,,,,,,," ",378801203,,
3,36,188,2,13,1,1563.48593814433,"01",120,1,,,,,,,,,0,,0,,0,,2,2,2,2,3,3,2,2,1,0,1,,3,,,,1,4,1,1,4,,,,,,,,,,,," ",378801303,,
3,36,188,2,14,1,1563.48593814433,"02",60,2,,1,1,1,1,1,1,3,1,0,1,4,1,4,1,1,1,1,1,1,1,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",378801403,,
3,36,188,2,15,1,1563.48593814433,"02",60,2,,,,,,,,,1,1,1,1,0,,2,1,1,1,1,1,1,1,1,0,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",378801503,,
3,36,188,2,16,1,130.290494845361,"01",60,1,,3,3,3,3,3,3,3,1,1,0,,1,0,888,888,888,888,888,2,2,2,1,1,3,,,,,2,1,2,2,0,1,,,,,,,,,,,," ",378801603,,
3,36,188,2,17,1,1563.48593814433,"01",60,2,,,,,,,,,0,,1,0,1,2,888,888,888,888,888,888,4,888,1,0,1,,4,,,,1,2,0,1,1,,,,,,,,,,,," ",378801703,,
3,36,188,2,18,1,1563.48593814433,"02",180,2,,,,,,,,,1,0,1,4,1,4,1,2,888,1,4,2,4,3,1,0,3,,,,,3,1,4,1,1,2,,,,,,,,,,,," ",378801803,,
3,36,188,2,19,1,1563.48593814433,"01",180,2,,,,,,,,,1,0,0,,1,4,888,888,888,888,888,888,4,888,1,0,1,,4,,,,1,2,0,1,1,,,,,,,,,,,," ",378801903,,
3,36,189,1,1,1,255.983,"02",60,2,2,,,,,,,,0,,0,,0,,3,2,2,3,2,2,2,2,1,0,2,,,3,2,,1,4,1,1,555,6,,,,,,,,,,," ",378900103,,
3,36,189,1,2,1,255.983,"03",120,2,2,,,,,,,,1,3,1,0,1,0,1,2,2,2,2,2,2,2,1,0,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",378900203,,
3,36,189,1,3,1,255.983,"02",90,1,2,,,,,,,,0,,0,,0,,1,2,1,1,1,1,2,2,1,0,1,,2,,,,1,3,1,1,555,6,,,,,,,,,,," ",378900303,,
3,36,189,1,4,1,255.983,"02",120,1,1,3,3,3,3,3,3,3,0,,0,,0,,4,2,2,4,4,2,4,888,1,1,2,,,2,2,,1,5,2,1,3,,,,,,,,,,,," ",378900403,,
3,36,189,1,5,1,255.983,"02",60,1,2,3,3,3,3,3,3,3,0,,0,,0,,4,2,2,2,2,2,4,4,1,1,1,,2,,,,1,2,2,1,6,,,,,,,,,,,," ",378900503,,
3,36,189,1,6,1,255.983,"07",150,1,2,,,,,,,,1,4,1,2,1,2,1,1,1,3,3,3,4,2,1,1,2,,,3,2,,1,3,2,1,2,,,,,,,,,,,," ",378900603,,
3,36,189,1,7,1,255.983,"01",180,2,2,,,,,,,,1,1,1,1,1,4,1,1,1,1,4,1,4,2,1,1,2,,,4,3,,1,4,2,0,2,,,,,,,,,,,," ",378900703,,
3,36,189,1,8,1,255.983,"06",180,1,1,5,5,5,5,5,5,5,0,,0,,0,,4,2,2,2,2,2,4,2,1,1,1,,3,,,,1,3,2,0,1,,,,,,,,,,,," ",378900803,,
3,36,189,1,9,1,255.983,"02",120,1,2,,,,,,,,1,0,1,4,1,3,1,2,1,2,4,2,2,3,1,0,2,,,2,2,,2,4,2,0,2,,,,,,,,,,,," ",378900903,,
3,36,189,1,10,1,255.983,"05",240,1,1,5,5,5,5,5,5,5,0,,0,,0,,4,2,2,2,2,2,4,1,1,1,1,,4,,,,1,4,2,0,1,,,,,,,,,,,," ",378901003,,
3,36,189,1,11,1,255.983,"02",120,1,2,,,,,,,,1,1,1,1,1,0,1,2,1,1,1,2,1,2,1,1,1,,3,,,,1,4,3,1,2,,,,,,,,,,,," ",378901103,,
3,36,189,1,12,1,255.983,"06",180,1,1,5,5,5,5,5,5,5,0,,0,,0,,4,2,2,2,2,2,5,2,1,1,1,,3,,,,1,4,2,0,1,,,,,,,,,,,," ",378901203,,
3,36,189,1,14,1,255.983,"09",300,1,2,,,,,,,,0,,1,1,0,,4,2,2,4,2,888,5,4,1,1,1,,2,,,,1,3,3,1,1,,,,,,,,,,,," ",378901403,,
3,36,189,1,15,1,255.983,"02",360,1,2,,,,,,,,1,0,1,1,1,4,2,2,2,2,4,2,5,2,1,1,2,,,3,2,,1,3,1,1,1,,,,,,,,,,,," ",378901503,,
3,36,189,1,16,1,255.983,"08",180,1,2,5,5,5,5,5,5,5,0,,0,,0,,1,1,1,1,1,1,4,1,1,1,1,,2,,,,1,3,2,1,1,,,,,,,,,,,," ",378901603,,
3,36,189,1,17,1,255.983,"03",120,1,2,,,,,,,,1,0,1,0,1,0,1,1,2,2,1,1,1,1,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",378901703,,
3,36,189,1,18,1,255.983,"02",120,1,2,,,,,,,,0,,0,,0,,2,888,2,4,2,2,4,4,1,0,3,,,,,2,2,5,1,1,1,,,,,,,,,,,," ",378901803,,
3,36,189,1,19,1,255.983,"02",120,1,2,,,,,,,,0,,0,,0,,1,1,2,2,2,2,3,2,1,0,1,,2,,,,1,3,1,1,4,,,,,,,,,,,," ",378901903,,
3,36,190,2,1,1,609.319791666667,"01",60,2,,,,,,,,,0,,1,1,1,1,1,1,1,1,1,2,1,3,0,,,,,,,,,,,,4,,,,,,,,,,,," ",379000103,,
3,36,190,2,2,1,609.319791666667,"01",120,1,,,,,,,,,0,,1,1,1,2,1,1,1,3,2,2,4,4,1,0,4,2,,,,,4,2,0,0,2,,,,,,,,,,,," ",379000203,,
3,36,190,2,3,1,609.319791666667,"01",120,1,,,,,,,,,0,,1,1,1,4,888,2,888,4,888,888,2,888,1,0,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",379000303,,
3,36,190,2,4,1,1569.37,"01",180,2,,,,,,,,,1,0,0,,0,,2,4,888,4,2,2,4,888,1,1,2,,,3,2,,1,4,2,1,4,,,,,,,,,,,," ",379000403,,
3,36,190,2,5,1,609.319791666667,"01",60,2,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",379000503,,
3,36,190,2,6,1,609.319791666667,"01",60,2,,,,,,,,,0,,1,4,1,4,1,1,888,1,3,2,5,4,0,,,,,,,,,,,,2,,,,,,,,,,,," ",379000603,,
3,36,190,2,7,1,609.319791666667,"01",120,2,,,,,,,,,0,,0,,0,,4,4,4,4,4,3,2,3,1,0,1,,2,,,,1,2,1,1,4,,,,,,,,,,,," ",379000703,,
3,36,190,2,8,1,609.319791666667,"01",60,2,,,,,,,,,1,0,1,1,1,1,1,1,1,1,5,1,4,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",379000803,,
3,36,190,2,9,1,609.319791666667,"01",120,1,,,,,,,,,0,,0,,0,,2,3,3,3,4,2,1,4,1,0,2,,,3,2,,1,4,2,1,5,,,,,,,,,,,," ",379000903,,
3,36,190,2,10,1,1569.37,"02",70,2,,,,,,,,,0,,0,,0,,4,2,2,888,2,2,5,2,1,0,2,,,3,2,,1,4,1,1,1,,,,,,,,,,,," ",379001003,,
3,36,190,2,11,1,1569.37,"02",120,1,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,4,2,1,1,1,,3,,,,1,4,2,0,4,,,,1,,,,,,,," ",379001103,,
3,36,190,2,12,1,1569.37,"01",120,1,,,,,,,,,0,,1,2,0,,1,2,2,2,4,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",379001203,,
3,36,190,2,13,1,1569.37,"02",120,2,,,,,,,,,0,,0,,0,,4,2,2,2,2,2,5,888,1,0,1,,3,,,,1,2,1,0,1,,,,,,,,,,,," ",379001303,,
3,36,190,2,14,1,1569.37,"02",120,2,,,,,,,,,0,,1,0,1,1,1,2,2,2,2,2,2,2,1,0,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",379001403,,
3,36,190,2,15,1,1569.37,"01",60,2,,,,,,,,,0,,0,,0,,1,1,2,1,2,1,1,2,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",379001503,,
3,36,190,2,16,1,1569.37,"02",120,1,,,,,,,,,1,3,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",379001603,,
3,36,190,2,17,1,1569.37,"02",60,1,,,,,,,,,1,1,1,4,0,,1,1,1,3,2,1,3,3,1,1,1,,3,,,,1,4,2,0,2,,,,,,,,,,,," ",379001703,,
3,36,190,2,18,1,1569.37,"02",120,2,,,,,,,,,0,,0,,0,,4,2,2,2,3,2,4,888,1,1,1,,4,,,,1,4,2,0,1,,,,,,,,,,,," ",379001803,,
3,36,191,1,1,1,18.9653113207547,"01",120,1,2,,,,,,,,1,0,1,1,1,1,1,1,2,1,2,4,4,4,0,,,,,,,,,,,,2,,,,,,,,,,,," ",379100103,,
3,36,191,1,2,1,18.9653113207547,"01",120,1,1,,,,,,,,1,1,1,0,1,0,1,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",379100203,,
3,36,191,1,3,1,18.9653113207547,"01",60,1,1,,,,,,,,1,4,1,1,1,3,1,1,1,1,5,2,888,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",379100303,,
3,36,191,1,4,1,201.0323,"01",180,1,2,,,,,,,,0,,1,0,0,,4,2,2,4,2,888,4,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",379100403,,
3,36,191,1,5,1,201.0323,"02",120,1,2,,,,,,,,0,,0,,0,,2,2,3,4,2,3,2,3,1,1,1,,2,,,,1,3,1,1,5,,,,,,,,,,,," ",379100503,,
3,36,191,1,6,1,201.0323,"02",60,1,1,3,3,3,3,3,3,3,0,,0,,0,,1,1,4,2,2,2,2,2,1,1,1,,2,,,,1,3,1,1,4,,,,,,,,,,,," ",379100603,,
3,36,191,1,7,1,201.0323,"03",240,1,2,,,,,,,,1,0,1,2,1,4,2,2,2,2,2,2,5,4,1,0,1,,2,,,,1,3,0,0,1,,,,,,,,,,,," ",379100703,,
3,36,191,1,8,1,201.0323,"07",120,1,1,3,3,3,3,3,3,3,1,4,1,4,1,3,1,1,1,2,888,1,1,3,1,1,2,,,3,2,,1,3,2,1,2,,,,,,,,,,,888," ",379100803,,
3,36,191,1,9,1,201.0323,"02",120,1,2,,,,,,,,0,,0,,0,,2,2,2,2,2,3,2,2,1,1,2,,,3,2,,1,4,1,1,5,,,,,,,,,,,," ",379100903,,
3,36,191,1,10,1,201.0323,"01",60,1,2,,,,,,,,1,0,1,1,1,4,2,2,2,2,2,4,4,2,1,1,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",379101003,,
3,36,191,1,11,1,201.0323,"02",120,1,1,,,,,,,,1,0,0,,1,4,2,2,888,2,2,4,4,2,1,1,1,,2,,,,1,3,2,1,1,,,,,,,,,,,," ",379101103,,
3,36,191,1,12,1,201.0323,"02",90,2,2,,,,,,,,0,,0,,0,,4,2,2,2,2,2,4,2,1,1,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",379101203,,
3,36,191,1,13,1,201.0323,"01",60,2,2,,,,,,,,0,,0,,1,1,1,2,2,2,2,2,2,2,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",379101303,,
3,36,191,1,15,1,201.0323,"01",90,1,2,,,,,,,,0,,0,,0,,4,2,2,2,2,2,4,2,1,1,1,,2,,,,1,2,1,1,1,,,,,,,,,,,," ",379101503,,
3,36,191,1,16,1,201.0323,"02",120,1,1,,,,,,,,0,,0,,0,,4,2,2,2,2,2,5,2,1,1,1,,4,,,,1,3,2,1,1,,,,,,,,,,,," ",379101603,,
3,36,191,1,17,1,201.0323,"02",120,1,2,,,,,,,,0,,0,,0,,4,2,2,2,2,2,4,2,1,1,1,,4,,,,1,4,2,1,1,,,,,,,,,,,," ",379101703,,
3,36,191,1,18,1,201.0323,"02",60,1,2,,,,,,,,1,1,1,1,1,2,1,1,1,1,1,2,4,3,1,0,2,,,4,2,,1,5,2,0,2,,,,,,,,,,,," ",379101803,,
3,36,191,1,19,1,201.0323,"02",60,1,2,,,,,,,,1,0,1,1,0,,1,2,2,2,2,2,2,2,1,0,1,,2,,,,1,3,2,0,2,,,,,,,,,,,," ",379101903,,
3,36,192,1,1,1,107.948450657895,"01",60,2,2,,,,,,,,0,,0,,0,,888,888,888,888,888,888,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",379200103,,
3,36,192,1,2,1,107.948450657895,"02",180,2,2,,,,,,,,0,,0,,0,,2,2,2,2,2,1,2,3,1,0,1,,3,,,,1,4,1,1,555,6,,,,,,,,,,," ",379200203,,
3,36,192,1,3,1,107.948450657895,"01",120,2,2,,,,,,,,0,,1,1,1,4,2,2,888,4,2,888,2,2,1,0,1,,4,,,,1,2,0,1,4,,,,,,,,,,,," ",379200303,,
3,36,192,1,4,1,107.948450657895,"01",180,1,2,,,,,,,,1,0,0,,1,4,888,888,888,4,4,888,2,888,1,0,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",379200403,,
3,36,192,1,5,1,107.948450657895,"01",30,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,1,2,1,2,1,2,1,0,1,,2,,,,1,2,1,1,1,,,,,,,,,,,," ",379200503,,
3,36,192,1,6,1,107.948450657895,"02",60,2,2,,,,,,,,1,4,1,4,1,3,1,1,2,2,3,3,2,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",379200603,,
3,36,192,1,7,1,107.948450657895,"01",120,2,2,,,,,,,,0,,1,1,0,,2,2,888,888,888,888,888,888,1,0,1,,4,,,,1,4,1,0,1,,,,,,,,,,,," ",379200703,,
3,36,192,1,8,1,107.948450657895,"01",60,2,2,,,,,,,,0,,0,,0,,2,2,2,2,2,2,5,3,1,0,1,,2,,,,1,2,1,1,1,,,,,,,,,,,," ",379200803,,
3,36,192,1,9,1,107.948450657895,"01",120,2,2,,,,,,,,0,,0,,0,,2,2,2,2,2,2,4,3,1,0,1,,2,,,,1,2,1,1,1,,,,,,,,,,,," ",379200903,,
