"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","D1","D_TIER","D_PRICE","D2","D3","D4","D5","D6","D7","D07_OTHER","E00A","E01A","E01B","E01C","E02A","E02B","E02C","E03A","E03B","E03C","E04A","E04B","E04C","E05A","E05B","E05C","E06A","E06B","E06C","E07A","E07B","E07C","E08A","E08B","E09A","E09B","E09C","E10A","E10B","E10C","E11A","E11B","E13A","E13B","E14A","E14B","E15A","E15B","E16A","E16B","E17A","E17B","E18A","E18B","E20A","E20B","E21A","E21B","E22A","E22B","E23A","E23B","E24A","E24B","E26A","E26B","E27A","E27B","E28A","E28B","E29A","E29B","E30A","E30B","E30C","E31A","E31B","E31C","E32A","E32B","E32C","E33A","E33B","E34A","E34B","E35A","E35B","E37A","E37B","E38","E38_OTHER","F01","F10","F10_OTHER","hhid","camp","ref_weight"
2,28,129,2,15,1,892.101,7,1,82500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,292901502,,
2,28,129,2,16,1,892.101,111,1,15000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",5,,292901602,,
2,28,129,2,17,1,892.101,7,2,215000,"01",0,0,0,1,,,1,0,,,0,,,0,,,0,,,0,,,1,0,12,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,1,,"01",3,,292901702,,
2,28,129,2,18,1,892.101,111,2,282500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",5,,292901802,,
2,28,130,1,1,1,229.0288,4,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,1,1,20,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",2,,293000102,,
2,28,130,1,3,1,229.0288,4,2,245000,"01",0,0,0,1,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",2,,293000302,,
2,28,130,1,4,1,229.0288,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293000402,,
2,28,130,1,5,1,229.0288,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,1,1,8,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",2,,293000502,,
2,28,130,1,6,1,229.0288,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,2,1,3,0,,,1,1,1,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293000602,,
2,28,130,1,8,1,229.0288,4,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293000802,,
2,28,130,1,9,1,229.0288,111,2,282500,"01",0,0,0,1,,,0,0,,,0,,,0,,,0,,,1,1,2,1,1,1,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",5,,293000902,,
2,28,130,1,10,1,229.0288,4,2,215000,"01",0,1,,,,,0,0,,,0,,,0,,,3,1,12,0,,,1,1,4,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,555,16,"02",2,,293001002,,
2,28,130,1,11,1,229.0288,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",2,,293001102,,
2,28,130,1,12,1,229.0288,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",2,,293001202,,
2,28,130,1,13,1,229.0288,111,1,15000,"02",0,0,0,1,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",111,,293001302,,
2,28,130,1,14,1,229.0288,,,," ",,,,,,,1,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",2,,293001402,,
2,28,130,1,15,1,229.0288,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",2,,293001502,,
2,28,130,1,17,1,229.0288,111,1,45000,"02",0,0,888,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,293001702,,
2,28,130,1,18,1,229.0288,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",2,,293001802,,
2,28,130,1,19,1,229.0288,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",555,13,293001902,,
2,28,130,1,20,1,229.0288,,,," ",,,,,,,0,0,,,0,,,3,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,17,"02",2,,293002002,,
2,28,130,1,21,1,229.0288,,,," ",,,,,,,0,0,,,0,,,3,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",2,,293002102,,
2,28,131,2,1,1,82.8797946428571,,,," ",,,,,,,0,3,1,4,0,,,0,,,0,,,1,1,1,1,1,4,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",1,,293100102,,
2,28,131,2,2,1,1149.95715066964,111,2,215000,"01",0,0,0,0,1,,1,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",555,15,293100202,,
2,28,131,2,3,1,1149.95715066964,111,2,215000,"01",0,0,0,0,555,13,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293100302,,
2,28,131,2,4,1,1149.95715066964,111,2,245000,"01",0,1,,,,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",6,,293100402,,
2,28,131,2,5,1,1149.95715066964,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",111,,293100502,,
2,28,131,2,6,1,1149.95715066964,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293100602,,
2,28,131,2,7,1,1149.95715066964,111,2,215000,"01",1,,,,,,0,0,,,0,,,0,,,0,,,1,1,2,1,1,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,293100702,,
2,28,131,2,8,1,1149.95715066964,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",5,,293100802,,
2,28,131,2,9,1,1149.95715066964,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293100902,,
2,28,131,2,10,1,1149.95715066964,,,," ",,,,,,,0,3,1,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",2,,293101002,,
2,28,131,2,11,1,1149.95715066964,4,1,82500,"01",0,0,0,1,,,0,0,,,0,,,4,1,0,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",2,,293101102,,
2,28,131,2,12,1,1149.95715066964,,,," ",,,,,,,0,4,0,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",2,,293101202,,
2,28,131,2,13,1,1149.95715066964,4,1,45000,"01",0,0,1,,,,0,0,,,0,,,2,1,3,0,,,0,,,1,1,4,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",2,,293101302,,
2,28,131,2,14,1,82.8797946428571,,,," ",,,,,,,0,0,,,0,,,4,0,8,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,3,0,0,,,0,,,0,,,0,,0,,0,,0,,3,,"04",1,,293101402,,
2,28,131,2,15,1,1149.95715066964,,,," ",,,,,,,0,4,1,12,0,,,4,1,12,0,,,0,,,0,,,1,1,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293101502,,
2,28,131,2,16,1,1149.95715066964,7,1,82500,"01",0,1,,,,,1,0,,,0,,,4,1,5,2,1,5,0,,,1,0,12,1,1,1,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,0,0,,,0,,,1,1,2,0,,0,,0,,0,,4,,"01",3,,293101602,,
2,28,131,2,17,1,1149.95715066964,,,," ",,,,,,,0,0,,,0,,,0,,,2,1,10,1,1,3,1,1,4,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,293101702,,
2,28,131,2,18,1,1149.95715066964,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,293101802,,
2,28,132,2,1,1,1520.222,111,1,15000,"02",0,1,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,293200102,,
2,28,132,2,2,1,1520.222,111,1,45000,"02",0,0,0,1,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",555,5,293200202,,
2,28,132,2,3,1,1520.222,111,2,282500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293200302,,
2,28,132,2,4,1,1520.222,111,1,15000,"01",0,0,1,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293200402,,
2,28,132,2,5,1,1520.222,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293200502,,
2,28,132,2,6,1,1520.222,111,1,82500,"01",0,888,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293200602,,
2,28,132,2,7,1,1520.222,111,1,45000,"02",1,,,,,,0,0,,,0,,,0,,,0,,,2,1,4,0,,,1,1,5,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",111,,293200702,,
2,28,132,2,8,1,1520.222,111,1,15000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,293200802,,
2,28,132,2,9,1,1520.222,111,2,215000,"01",0,0,0,1,,,0,0,,,0,,,0,,,0,,,1,1,3,1,1,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293200902,,
2,28,132,2,10,1,1520.222,,,," ",,,,,,,1,3,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",111,,293201002,,
2,28,132,2,11,1,1520.222,111,2,282500,"01",0,0,0,0,2,,1,0,,,0,,,0,,,2,1,4,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",5,,293201102,,
2,28,132,2,12,1,1520.222,,,," ",,,,,,,0,2,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,555,3,"01",2,,293201202,,
2,28,132,2,13,1,1520.222,111,1,15000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,293201302,,
2,28,132,2,14,1,1520.222,111,2,282500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,293201402,,
2,28,132,2,15,1,1520.222,111,2,282500,"01",0,1,,,,,0,0,,,0,,,0,,,0,,,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",555,15,293201502,,
2,28,132,2,16,1,1520.222,4,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",2,,293201602,,
2,28,132,2,17,1,1520.222,111,1,45000,"01",0,0,0,1,,,0,0,,,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,293201702,,
2,28,132,2,18,1,1520.222,8,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,2,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",3,,293201802,,
2,28,133,1,1,1,239.098475138122,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,7,"02",2,,293300102,,
2,28,133,1,3,1,239.098475138122,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,0,1,0,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",6,,293300302,,
2,28,133,1,4,1,239.098475138122,111,2,215000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",555,3,293300402,,
2,28,133,1,5,1,239.098475138122,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,2,1,0,12,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,293300502,,
2,28,133,1,6,1,239.098475138122,111,1,82500,"02",0,0,0,1,,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",555,15,293300602,,
2,28,133,1,7,1,239.098475138122,111,2,215000,"01",1,,,,,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,7,"01",555,15,293300702,,
2,28,133,1,8,1,239.098475138122,111,2,215000,"01",0,0,0,0,1,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",6,,293300802,,
2,28,133,1,9,1,180.3201,,,," ",,,,,,,0,0,,,1,0,8,5,1,4,2,1,4,0,,,0,,,0,,,0,,0,,,1,0,6,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,0,,,0,,,1,1,2,0,,0,,0,,0,,4,,"01",1,,293300902,,
2,28,133,1,10,1,180.3201,,,," ",,,,,,,0,0,,,0,,,8,1,5,0,,,0,,,0,,,1,1,3,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,1,1,5,1,1,5,0,,,0,,0,,0,,0,,4,,"02",1,,293301002,,
2,28,133,1,11,1,180.3201,,,," ",,,,,,,0,6,1,6,0,,,0,,,0,,,1,1,0,0,,,1,1,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",1,,293301102,,
2,28,133,1,12,1,180.3201,,,," ",,,,,,,0,0,,,0,,,3,0,8,0,,,1,0,8,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,293301202,,
2,28,133,1,13,1,180.3201,,,," ",,,,,,,0,4,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,293301302,,
2,28,133,1,14,1,180.3201,,,," ",,,,,,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,293301402,,
2,28,133,1,15,1,180.3201,,,," ",,,,,,,1,0,,,0,,,4,1,12,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"02",1,,293301502,,
2,28,133,1,16,1,180.3201,,,," ",,,,,,,0,3,1,24,0,,,3,1,24,0,,,1,1,5,0,,,1,1,1,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,1,,"02",1,,293301602,,
2,28,133,1,17,1,180.3201,,,," ",,,,,,,0,3,1,24,0,,,0,,,0,,,1,1,2,1,1,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293301702,,
2,28,133,1,18,1,180.3201,,,," ",,,,,,,0,5,1,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,1,1,1,0,,0,,0,,0,,1,,"02",1,,293301802,,
2,28,133,1,20,1,239.098475138122,,,," ",,,,,,,0,0,,,0,,,2,1,6,0,,,0,,,1,1,8,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",2,,293302002,,
2,28,134,1,1,1,13.9770985339988,111,2,245000,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293400102,,
2,28,134,1,2,1,13.9770985339988,,,," ",,,,,,,0,4,1,12,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,293400202,,
2,28,134,1,3,1,13.9770985339988,111,1,15000,"01",0,1,,,,,0,0,,,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,293400302,,
2,28,134,1,4,1,452.6321,,,," ",,,,,,,0,2,1,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",111,,293400402,,
2,28,134,1,5,1,13.9770985339988,111,2,282500,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",5,,293400502,,
