"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","A01","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A13_OTHER","A14","A15","A15_OTHER","A16","A17","A18","A19","A19_OTHER","A20","A22","A22B","A22B_OTHER","hhid","camp","ref_weight"
5,55,295,2,6,3,13.9957238392857,1,1,1,75,1,1,3,1,1,1,1,," ",,," ",1,,,,,5,2,,,579500605,,
5,55,295,2,7,3,13.9957238392857,3,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,579500705,,
5,55,295,2,7,3,13.9957238392857,1,1,1,40,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,579500705,,
5,55,295,2,7,3,13.9957238392857,2,2,2,25,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579500705,,
5,55,295,2,8,3,13.9957238392857,1,1,1,60,1,1,2,1,2,2,1,4," ",1994,555,"Returnee",,,"Burundi",,,6,1,8,23,579500805,,
5,55,295,2,8,3,13.9957238392857,2,2,2,47,1,1,2,1,2,2,1,4," ",1994,555,"Returnee",,,"Tanzania",,,1,,,,579500805,,
5,55,295,2,8,3,13.9957238392857,3,2,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,579500805,,
5,55,295,2,8,3,13.9957238392857,4,1,3,14,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,579500805,,
5,55,295,2,8,3,13.9957238392857,5,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579500805,,
5,55,295,2,9,3,13.9957238392857,1,2,1,29,1,0,,1,7,1,1,," ",,," ",2,2020,"nyamagabe",4,,1,2,,,579500905,,
5,55,295,2,9,3,13.9957238392857,2,2,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579500905,,
5,55,295,2,9,3,13.9957238392857,3,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,579500905,,
5,55,295,2,10,3,68.15309,4,1,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,579501005,,
5,55,295,2,10,3,68.15309,3,1,3,9,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579501005,,
5,55,295,2,10,3,68.15309,1,1,1,42,1,1,2,1,2,1,1,," ",,," ",1,,,,,5,2,,,579501005,,
5,55,295,2,10,3,68.15309,2,2,2,37,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579501005,,
5,55,295,2,10,3,68.15309,5,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,579501005,,
5,55,295,2,11,3,68.15309,1,1,1,47,1,1,2,1,2,2,1,4," ",1994,555,"Returnee",,,"Burundi",,,2,2,,,579501105,,
5,55,295,2,12,3,68.15309,4,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,579501205,,
5,55,295,2,12,3,68.15309,3,1,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579501205,,
5,55,295,2,12,3,68.15309,1,1,1,40,1,1,2,1,2,1,1,," ",,," ",1,,,,,5,2,,,579501205,,
5,55,295,2,12,3,68.15309,2,2,2,28,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579501205,,
5,55,295,2,13,3,68.15309,4,2,4,14,1,1,2,1,7,1,1,," ",,," ",2,2021,"Bugesera",5,,1,,,,579501305,,
5,55,295,2,13,3,68.15309,1,2,1,74,1,0,,1,8,1,1,," ",,," ",1,,,,,1,1,2,,579501305,,
5,55,295,2,13,3,68.15309,3,1,12,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579501305,,
5,55,295,2,13,3,68.15309,2,1,4,21,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,579501305,,
5,55,295,2,13,3,68.15309,5,2,4,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579501305,,
5,55,295,2,14,3,68.15309,1,1,1,22,1,1,2,1,2,1,1,," ",,," ",2,2018,"bugesera",4,,6,2,,,579501405,,
5,55,295,2,14,3,68.15309,3,2,3,1,0,,,,,,,," ",,," ",,,,,,,,,,579501405,,
5,55,295,2,14,3,68.15309,2,2,2,20,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579501405,,
5,55,295,2,15,3,68.15309,1,2,1,55,1,1,4,1,1,1,1,," ",,," ",1,,,,,2,1,8,49,579501505,,
5,55,295,2,15,3,68.15309,3,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579501505,,
5,55,295,2,15,3,68.15309,2,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579501505,,
5,55,295,2,16,3,68.15309,3,1,4,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,579501605,,
5,55,295,2,16,3,68.15309,2,2,2,70,1,0,,1,2,1,1,," ",,," ",1,,,,,5,,,,579501605,,
5,55,295,2,16,3,68.15309,1,1,1,96,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,579501605,,
5,55,295,2,17,3,13.9957238392857,1,1,1,51,1,1,2,1,2,2,1,4," ",1994,4," ",,,"Tanzania",,,6,1,2,,579501705,,
5,55,295,2,17,3,13.9957238392857,5,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579501705,,
5,55,295,2,17,3,13.9957238392857,3,2,3,27,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579501705,,
5,55,295,2,17,3,13.9957238392857,2,2,2,60,1,0,,1,2,1,1,," ",,," ",1,,,,,1,,,,579501705,,
5,55,295,2,17,3,13.9957238392857,6,1,4,2,0,,,,,,,," ",,," ",,,,,,,,,,579501705,,
5,55,295,2,17,3,13.9957238392857,4,1,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,579501705,,
5,55,295,2,18,3,68.15309,1,2,1,73,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,579501805,,
5,55,295,2,18,3,68.15309,2,2,4,7,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579501805,,
5,55,296,2,1,3,7.95912688172043,1,1,1,24,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,1,1,,579600105,,
5,55,296,2,1,3,7.95912688172043,2,2,2,19,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579600105,,
5,55,296,2,2,3,7.95912688172043,2,2,4,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579600205,,
5,55,296,2,2,3,7.95912688172043,1,2,1,76,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,579600205,,
5,55,296,2,3,3,7.95912688172043,1,1,1,32,1,1,1,1,2,1,1,," ",,," ",1,,,,,2,1,2,,579600305,,
5,55,296,2,3,3,7.95912688172043,3,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,4,,,,579600305,,
5,55,296,2,3,3,7.95912688172043,2,2,2,29,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579600305,,
5,55,296,2,3,3,7.95912688172043,4,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,579600305,,
5,55,296,2,4,3,7.95912688172043,5,2,3,20,1,1,4,1,7,2,1,4," ",2006,7," ",,,"Tanzania",,,2,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,3,2,3,25,1,1,2,1,7,2,1,4," ",2006,7," ",,,"Tanzania",,,2,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,6,1,3,18,1,1,4,1,7,2,1,4," ",2006,7," ",,,"Tanzania",,,2,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,4,1,3,23,1,1,4,1,7,2,1,4," ",2006,7," ",,,"Tanzania",,,6,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,2,2,2,47,1,1,2,1,1,2,1,4," ",2006,7," ",,,"Tanzania",,,1,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,1,1,1,55,1,1,2,1,1,2,1,4," ",2006,7," ",,,"Tanzania",,,2,2,,,579600405,,
5,55,296,2,4,3,7.95912688172043,11,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,7,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,9,1,3,9,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,8,2,3,11,1,1,2,0,,,,," ",,," ",,,,,,4,,,,579600405,,
5,55,296,2,4,3,7.95912688172043,10,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,579600405,,
5,55,296,2,5,3,7.95912688172043,1,1,1,56,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,2,,579600505,,
5,55,296,2,5,3,7.95912688172043,4,2,3,20,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,579600505,,
5,55,296,2,5,3,7.95912688172043,6,1,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579600505,,
5,55,296,2,5,3,7.95912688172043,2,2,2,55,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,579600505,,
5,55,296,2,5,3,7.95912688172043,5,2,3,16,1,0,,1,7,1,1,," ",,," ",1,,,,,2,,,,579600505,,
5,55,296,2,5,3,7.95912688172043,3,2,3,22,1,0,,1,7,1,1,," ",,," ",1,,,,,2,,,,579600505,,
5,55,296,2,6,3,7.95912688172043,1,2,1,60,1,0,,1,8,1,1,," ",,," ",1,,,,,1,1,1,,579600605,,
5,55,296,2,6,3,7.95912688172043,6,1,4,13,1,1,1,1,7,1,1,," ",,," ",1,,,,,3,,,,579600605,,
5,55,296,2,6,3,7.95912688172043,3,2,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579600605,,
5,55,296,2,6,3,7.95912688172043,5,2,4,14,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,579600605,,
5,55,296,2,6,3,7.95912688172043,7,2,4,13,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,579600605,,
5,55,296,2,6,3,7.95912688172043,2,2,3,28,1,1,1,1,7,1,1,," ",,," ",1,,,,,1,,,,579600605,,
5,55,296,2,6,3,7.95912688172043,4,1,4,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,3,,,,579600605,,
5,55,296,2,7,3,67.2908,1,2,1,44,1,0,,1,8,1,1,," ",,," ",1,,,,,1,1,2,,579600705,,
5,55,296,2,7,3,67.2908,3,2,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,579600705,,
5,55,296,2,7,3,67.2908,2,1,3,25,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579600705,,
5,55,296,2,8,3,67.2908,2,2,2,57,1,0,,1,1,1,1,," ",,," ",2,2013,"nyamagabe",9,,2,,,,579600805,,
5,55,296,2,8,3,67.2908,4,1,3,19,1,1,2,1,7,1,1,," ",,," ",2,2013,"nyamagabe",9,,2,,,,579600805,,
5,55,296,2,8,3,67.2908,1,1,1,60,1,0,,1,1,1,1,," ",,," ",2,2013,"nyamagabe",9,,2,2,,,579600805,,
5,55,296,2,8,3,67.2908,3,1,3,25,1,1,2,1,7,1,1,," ",,," ",2,2013,"nyamagabe",9,,6,,,,579600805,,
5,55,296,2,8,3,67.2908,5,2,3,17,1,1,4,1,7,1,1,," ",,," ",2,2013,"nyamagabe",9,,6,,,,579600805,,
5,55,296,2,8,3,67.2908,6,2,3,12,1,1,2,1,7,1,1,," ",,," ",2,2013,"nyamagabe",9,,6,,,,579600805,,
5,55,296,2,9,3,67.2908,2,1,3,38,1,1,4,1,7,2,1,4," ",1994,555,"Returnee",,,"Tanzania",,,6,,,,579600905,,
5,55,296,2,9,3,67.2908,1,2,1,65,1,1,2,1,8,1,1,," ",,," ",1,,,,,2,2,,,579600905,,
5,55,296,2,9,3,67.2908,3,2,3,34,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,579600905,,
5,55,296,2,9,3,67.2908,4,1,3,24,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579600905,,
5,55,296,2,9,3,67.2908,5,1,3,22,1,1,5,1,7,1,1,," ",,," ",1,,,,,6,,,,579600905,,
5,55,296,2,9,3,67.2908,7,1,3,6,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579600905,,
5,55,296,2,9,3,67.2908,9,1,4,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,579600905,,
5,55,296,2,9,3,67.2908,8,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579600905,,
5,55,296,2,9,3,67.2908,6,2,3,21,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,579600905,,
5,55,296,2,9,3,67.2908,10,1,4,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579600905,,
5,55,296,2,9,3,67.2908,11,2,4,2,0,,,,,,,," ",,," ",,,,,,,,,,579600905,,
5,55,296,2,10,3,67.2908,1,1,1,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,3,1,1,,579601005,,
5,55,296,2,10,3,67.2908,4,2,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,579601005,,
5,55,296,2,10,3,67.2908,5,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,579601005,,
5,55,296,2,10,3,67.2908,2,2,2,36,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,579601005,,
5,55,296,2,10,3,67.2908,3,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,579601005,,
5,55,296,2,11,3,67.2908,3,1,3,50,1,1,2,1,6,2,1,4," ",1994,4," ",,,"Tanzania",,,1,,,,579601105,,
5,55,296,2,11,3,67.2908,1,1,1,84,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,2,,579601105,,
5,55,296,2,11,3,67.2908,4,1,4,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579601105,,
5,55,296,2,11,3,67.2908,2,2,2,79,1,1,1,1,1,1,1,," ",,," ",1,,,,,6,,,,579601105,,
5,55,296,2,12,3,67.2908,1,1,1,30,1,1,4,1,1,2,1,4," ",1994,555,"Returnee",,,"Tanzania",,,6,1,8,15,579601205,,
5,55,296,2,12,3,67.2908,2,2,2,25,1,1,4,1,1,1,1,," ",,," ",2,2020,"Rubavu",1,,1,,,,579601205,,
5,55,296,2,12,3,67.2908,3,1,3,0,0,,,,,,,," ",,," ",,,,,,,,,,579601205,,
5,55,296,2,12,3,67.2908,4,1,7,12,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,579601205,,
5,55,296,2,13,3,7.95912688172043,1,2,1,46,1,0,,1,6,2,1,4," ",1994,555,"Returnee",,,"DRC",,,2,2,,,579601305,,
5,55,296,2,13,3,7.95912688172043,2,1,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,579601305,,
5,55,296,2,13,3,7.95912688172043,3,2,3,15,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,579601305,,
5,55,296,2,14,3,67.2908,1,2,1,52,1,1,2,1,8,1,1,," ",,," ",1,,,,,1,1,1,,579601405,,
5,55,296,2,14,3,67.2908,2,1,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,579601405,,
5,55,296,2,14,3,67.2908,3,1,4,5,1,0,,0,,,,," ",,," ",,,,,,,,,,579601405,,
5,55,296,2,15,3,67.2908,2,2,2,53,1,1,4,1,1,2,1,4," ",1995,555,"Returnee",,,"Tanzania",,,1,,,,579601505,,
5,55,296,2,15,3,67.2908,7,1,4,0,0,,,,,,,," ",,," ",,,,,,,,,,579601505,,
5,55,296,2,15,3,67.2908,4,1,3,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579601505,,
5,55,296,2,15,3,67.2908,1,1,1,59,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,2,,,579601505,,
5,55,296,2,15,3,67.2908,5,2,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,579601505,,
5,55,296,2,15,3,67.2908,3,1,3,24,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579601505,,
5,55,296,2,15,3,67.2908,6,1,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579601505,,
5,55,296,2,16,3,67.2908,1,1,1,46,1,0,,1,1,2,1,4," ",1994,4," ",,,"Tanzania",,,1,1,1,,579601605,,
5,55,296,2,16,3,67.2908,2,2,2,38,1,1,1,1,1,2,1,4," ",1994,4," ",,,"Tanzania",,,1,,,,579601605,,
5,55,296,2,16,3,67.2908,3,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579601605,,
5,55,296,2,16,3,67.2908,4,2,3,11,1,1,1,0,,,,," ",,," ",,,,,,4,,,,579601605,,
5,55,296,2,16,3,67.2908,6,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,579601605,,
5,55,296,2,16,3,67.2908,5,1,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579601605,,
5,55,296,2,17,3,67.2908,2,2,2,51,1,0,,1,1,2,1,4," ",1994,4," ",,,"Tanzania",,,1,,,,579601705,,
5,55,296,2,17,3,67.2908,1,1,1,63,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,579601705,,
5,55,296,2,17,3,67.2908,5,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579601705,,
5,55,296,2,17,3,67.2908,3,2,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,3,,,,579601705,,
5,55,296,2,17,3,67.2908,4,1,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579601705,,
5,55,296,2,17,3,67.2908,6,2,4,2,0,,,,,,,," ",,," ",,,,,,,,,,579601705,,
5,55,296,2,18,3,67.2908,1,1,1,28,1,1,2,1,2,1,1,," ",,," ",2,2020,"Nyamasheke",1,,2,2,,,579601805,,
5,55,296,2,18,3,67.2908,5,1,7,25,1,1,2,1,7,1,1,," ",,," ",2,2022,"Nyamasheke",4,,6,,,,579601805,,
5,55,296,2,18,3,67.2908,3,1,3,12,1,1,2,1,7,1,1,," ",,," ",2,2020,"Ngoma",4,,6,,,,579601805,,
5,55,296,2,18,3,67.2908,2,2,2,27,1,1,2,1,2,1,1,," ",,," ",2,2020,"Ngoma",555,8,2,,,,579601805,,
5,55,296,2,18,3,67.2908,4,2,3,0,0,,,,,,,," ",,," ",,,,,,,,,,579601805,,
5,55,297,2,1,3,54.5306142265193,1,1,1,47,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,579700105,,
5,55,297,2,1,3,54.5306142265193,3,1,3,21,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579700105,,
5,55,297,2,1,3,54.5306142265193,4,1,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579700105,,
5,55,297,2,1,3,54.5306142265193,2,2,2,45,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,579700105,,
5,55,297,2,1,3,54.5306142265193,5,1,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579700105,,
5,55,297,2,2,3,54.5306142265193,6,1,3,1,0,,,,,,,," ",,," ",,,,,,,,,,579700205,,
5,55,297,2,2,3,54.5306142265193,4,2,3,7,1,0,,0,,,,," ",,," ",,,,,,6,,,,579700205,,
5,55,297,2,2,3,54.5306142265193,1,1,1,49,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,579700205,,
5,55,297,2,2,3,54.5306142265193,3,2,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579700205,,
5,55,297,2,2,3,54.5306142265193,5,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,579700205,,
5,55,297,2,2,3,54.5306142265193,2,2,2,44,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579700205,,
5,55,297,2,2,3,54.5306142265193,7,1,4,2,0,,,,,,,," ",,," ",,,,,,,,,,579700205,,
5,55,297,2,3,3,54.5306142265193,5,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,579700305,,
5,55,297,2,3,3,54.5306142265193,3,1,3,6,1,0,,0,,,,," ",,," ",,,,,,6,,,,579700305,,
5,55,297,2,3,3,54.5306142265193,2,2,2,25,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579700305,,
5,55,297,2,3,3,54.5306142265193,1,1,1,28,1,1,2,1,2,1,1,," ",,," ",1,,,,,2,2,,,579700305,,
5,55,297,2,3,3,54.5306142265193,4,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,579700305,,
5,55,297,2,5,3,54.5306142265193,1,1,1,28,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,579700505,,
5,55,297,2,5,3,54.5306142265193,2,2,2,26,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,579700505,,
5,55,297,2,5,3,54.5306142265193,3,1,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,579700505,,
5,55,297,2,7,3,54.5306142265193,1,1,1,62,1,1,2,1,1,2,1,4," ",1998,4," ",,,"Rusizi",,,6,2,,,579700705,,
5,55,297,2,7,3,54.5306142265193,2,2,2,41,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,579700705,,
5,55,297,2,7,3,54.5306142265193,3,2,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579700705,,
5,55,297,2,8,3,54.5306142265193,5,2,3,13,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,579700805,,
5,55,297,2,8,3,54.5306142265193,1,2,1,56,1,0,,1,8,1,1,," ",,," ",1,,,,,1,2,,,579700805,,
5,55,297,2,8,3,54.5306142265193,7,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579700805,,
5,55,297,2,8,3,54.5306142265193,2,2,3,21,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579700805,,
5,55,297,2,8,3,54.5306142265193,3,2,3,20,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,579700805,,
5,55,297,2,8,3,54.5306142265193,4,1,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579700805,,
5,55,297,2,8,3,54.5306142265193,6,1,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579700805,,
5,55,297,2,9,3,54.5306142265193,1,1,1,65,1,0,,1,8,1,1,," ",,," ",1,,,,,1,1,2,,579700905,,
5,55,297,2,9,3,54.5306142265193,6,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579700905,,
5,55,297,2,9,3,54.5306142265193,3,1,3,13,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,579700905,,
5,55,297,2,9,3,54.5306142265193,2,2,3,28,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,579700905,,
5,55,297,2,9,3,54.5306142265193,5,1,3,9,1,0,,0,,,,," ",,," ",,,,,,6,,,,579700905,,
5,55,297,2,9,3,54.5306142265193,4,1,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579700905,,
5,55,297,2,10,3,42.45179,5,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,579701005,,
5,55,297,2,10,3,42.45179,1,1,1,44,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,2,,,579701005,,
5,55,297,2,10,3,42.45179,7,2,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579701005,,
5,55,297,2,10,3,42.45179,6,1,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579701005,,
5,55,297,2,10,3,42.45179,2,2,2,42,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,579701005,,
5,55,297,2,10,3,42.45179,8,2,12,5,1,0,,0,,,,," ",,," ",,,,,,,,,,579701005,,
5,55,297,2,10,3,42.45179,3,2,3,18,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,579701005,,
5,55,297,2,10,3,42.45179,4,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,3,,,,579701005,,
5,55,297,2,11,3,42.45179,1,2,1,77,1,0,,1,8,1,1,," ",,," ",1,,,,,2,2,,,579701105,,
5,55,297,2,11,3,42.45179,3,2,4,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579701105,,
5,55,297,2,11,3,42.45179,2,2,3,35,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,,,,579701105,,
5,55,297,2,12,3,42.45179,1,1,1,33,1,1,4,1,7,1,1,," ",,," ",2,2013,"Rulindo",4,,2,1,1,,579701205,,
5,55,297,2,13,3,42.45179,3,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,579701305,,
5,55,297,2,13,3,42.45179,2,2,2,35,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,579701305,,
5,55,297,2,13,3,42.45179,4,1,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579701305,,
5,55,297,2,13,3,42.45179,1,1,1,52,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,579701305,,
5,55,297,2,13,3,42.45179,5,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579701305,,
5,55,297,2,14,3,42.45179,2,2,2,49,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,,,,579701405,,
5,55,297,2,14,3,42.45179,3,2,3,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579701405,,
5,55,297,2,14,3,42.45179,7,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579701405,,
5,55,297,2,14,3,42.45179,8,1,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,579701405,,
5,55,297,2,14,3,42.45179,1,1,1,80,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,579701405,,
5,55,297,2,14,3,42.45179,5,1,3,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,579701405,,
5,55,297,2,14,3,42.45179,4,1,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,579701405,,
5,55,297,2,14,3,42.45179,6,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,579701405,,
5,55,297,2,15,3,42.45179,4,1,3,12,1,1,2,1,7,1,1,," ",,," ",2,2021,"Rulindo",4,,1,,,,579701505,,
5,55,297,2,15,3,42.45179,3,2,3,15,1,1,4,1,7,1,1,," ",,," ",2,2021,"Rulindo",4,,2,,,,579701505,,
5,55,297,2,15,3,42.45179,2,2,2,35,1,1,4,1,1,1,1,," ",,," ",2,2021,"Gatsibo",4,,1,,,,579701505,,
5,55,297,2,15,3,42.45179,6,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,579701505,,
5,55,297,2,15,3,42.45179,5,2,3,7,1,1,2,0,,,,," ",,," ",,,,,,6,,,,579701505,,
5,55,297,2,15,3,42.45179,1,1,1,43,1,1,4,1,1,1,1,," ",,," ",1,,,,,5,2,,,579701505,,
5,55,297,2,15,3,42.45179,7,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,579701505,,
5,55,297,2,16,3,42.45179,2,2,3,37,1,1,4,1,6,1,1,," ",,," ",2,2021,"Ngororero",4,,1,,,,579701605,,
5,55,297,2,16,3,42.45179,1,2,1,58,1,1,2,1,2,1,1,," ",,," ",2,2021,"Ngororero",9,,3,2,,,579701605,,
5,55,297,2,16,3,42.45179,3,1,4,4,0,,,,,,,," ",,," ",,,,,,,,,,579701605,,
5,55,297,2,17,3,42.45179,1,1,1,66,1,1,2,1,5,1,1,," ",,," ",1,,,,,2,2,,,579701705,,
5,55,297,2,17,3,42.45179,2,1,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,579701705,,
5,55,297,2,18,3,42.45179,2,2,2,50,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,579701805,,
5,55,297,2,18,3,42.45179,6,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,579701805,,
