"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","H01","H02","MARKET_PRICE","H03","H04","H05","H06","H07","H07_OTHER","hhid","camp","ref_weight"
1,12,23,1,5,1,30.07718,,,,,,,,,,122300501,,
1,12,23,1,6,1,451.1577,,,,,,,,,,122300601,,
1,12,23,1,7,1,451.1577,,,,,,,,,,122300701,,
1,12,23,1,8,1,451.1577,,,,,,,,,,122300801,,
1,12,23,1,9,1,451.1577,,,,,,,,,,122300901,,
1,12,23,1,10,1,451.1577,,,,,,,,,,122301001,,
1,12,23,1,11,1,451.1577,,,,,,,,,,122301101,,
1,12,23,1,12,1,30.07718,1,"01",8200,0,0,0,0,3,,122301201,,
1,12,23,1,13,1,30.07718,,,,,,,,,,122301301,,
1,12,23,1,14,1,30.07718,1,"01",8200,1,,,,,,122301401,,
1,12,23,1,15,1,451.1577,,,,,,,,,,122301501,,
1,12,23,1,16,1,451.1577,,,,,,,,,,122301601,,
1,12,23,1,17,1,451.1577,,,,,,,,,,122301701,,
1,12,23,1,18,1,30.07718,,,,,,,,,,122301801,,
1,12,24,1,1,1,410.6768,,,,,,,,,,122400101,,
1,12,24,1,2,1,410.6768,,,,,,,,,,122400201,,
1,12,24,1,3,1,410.6768,,,,,,,,,,122400301,,
1,12,24,1,4,1,410.6768,,,,,,,,,,122400401,,
1,12,24,1,5,1,410.6768,,,,,,,,,,122400501,,
1,12,24,1,6,1,410.6768,,,,,,,,,,122400601,,
1,12,24,1,7,1,410.6768,,,,,,,,,,122400701,,
1,12,24,1,8,1,410.6768,,,,,,,,,,122400801,,
1,12,24,1,9,1,410.6768,,,,,,,,,,122400901,,
1,12,24,1,10,1,410.6768,,,,,,,,,,122401001,,
1,12,24,1,11,1,410.6768,,,,,,,,,,122401101,,
1,12,24,1,12,1,410.6768,,,,,,,,,,122401201,,
1,12,24,1,13,1,410.6768,,,,,,,,,,122401301,,
1,12,24,1,14,1,410.6768,,,,,,,,,,122401401,,
1,12,24,1,15,1,410.6768,,,,,,,,,,122401501,,
1,12,24,1,16,1,410.6768,,,,,,,,,,122401601,,
1,12,24,1,18,1,410.6768,,,,,,,,,,122401801,,
1,12,24,1,19,1,410.6768,,,,,,,,,,122401901,,
1,12,25,1,1,1,325.5321,,,,,,,,,,122500101,,
1,12,25,1,2,1,325.5321,,,,,,,,,,122500201,,
1,12,25,1,3,1,325.5321,,,,,,,,,,122500301,,
1,12,25,1,4,1,325.5321,2,"02",24600,0,0,0,0,1,,122500401,,
1,12,25,1,5,1,325.5321,,,,,,,,,,122500501,,
1,12,25,1,6,1,325.5321,,,,,,,,,,122500601,,
1,12,25,1,7,1,325.5321,,,,,,,,,,122500701,,
1,12,25,1,8,1,325.5321,2,"02",16000,0,0,0,0,3,,122500801,,
1,12,25,1,9,1,325.5321,1,"02",7500,0,0,0,1,,,122500901,,
1,12,25,1,10,1,325.5321,2,"01",45100,0,0,0,0,1,,122501001,,
1,12,25,1,11,1,325.5321,,,,,,,,,,122501101,,
1,12,25,1,12,1,325.5321,,,,,,,,,,122501201,,
1,12,25,1,13,1,325.5321,,,,,,,,,,122501301,,
1,12,25,1,14,1,325.5321,,,,,,,,,,122501401,,
1,12,25,1,15,1,325.5321,,,,,,,,,,122501501,,
1,12,25,1,16,1,325.5321,,,,,,,,,,122501601,,
1,12,25,1,17,1,325.5321,,,,,,,,,,122501701,,
1,12,25,1,18,1,325.5321,,,,,,,,,,122501801,,
1,12,26,1,1,1,21.1679242236025,,,,,,,,,,122600101,,
1,12,26,1,2,1,1310.783,2,"02",8200,1,,,,,,122600201,,
1,12,26,1,3,1,21.1679242236025,1,"01",8200,1,,,,,,122600301,,
1,12,26,1,4,1,21.1679242236025,,,,,,,,,,122600401,,
1,12,26,1,5,1,1310.783,,,,,,,,,,122600501,,
1,12,26,1,6,1,21.1679242236025,1,"01",7500,1,,,,,,122600601,,
1,12,26,1,7,1,1310.783,,,,,,,,,,122600701,,
1,12,26,1,8,1,1310.783,,,,,,,,,,122600801,,
1,12,26,1,9,1,1310.783,2,"02",21000,1,,,,,,122600901,,
1,12,26,1,10,1,1310.783,2,"01",16000,0,0,0,0,1,,122601001,,
1,12,26,1,11,1,1310.783,,,,,,,,,,122601101,,
1,12,26,1,12,1,1310.783,,,,,,,,,,122601201,,
1,12,26,1,13,1,1310.783,,,,,,,,,,122601301,,
1,12,26,1,14,1,1310.783,,,,,,,,,,122601401,,
1,12,26,1,15,1,1310.783,,,,,,,,,,122601501,,
1,12,26,1,16,1,21.1679242236025,,,,,,,,,,122601601,,
1,12,26,1,17,1,1310.783,,,,,,,,,,122601701,,
1,12,26,1,18,1,1310.783,2,"02",45100,0,0,0,0,2,,122601801,,
1,12,27,1,1,1,44.69515,,,,,,,,,,122700101,,
1,12,27,1,2,1,44.69515,,,,,,,,,,122700201,,
1,12,27,1,3,1,4.94499531914893,2,"01",8200,1,,,,,,122700301,,
1,12,27,1,4,1,44.69515,,,,,,,,,,122700401,,
1,12,27,1,5,1,44.69515,,,,,,,,,,122700501,,
1,12,27,1,6,1,4.94499531914893,1,"01",24600,1,,,,,,122700601,,
1,12,27,1,7,1,44.69515,2,"02",8200,1,,,,,,122700701,,
1,12,27,1,8,1,4.94499531914893,,,,,,,,,,122700801,,
1,12,27,1,9,1,44.69515,,,,,,,,,,122700901,,
1,12,27,1,10,1,4.94499531914893,1,"01",24600,1,,,,,,122701001,,
1,12,27,1,11,1,4.94499531914893,,,,,,,,,,122701101,,
1,12,27,1,12,1,44.69515,1,"02",2500,0,0,0,0,555,11,122701201,,
1,12,27,1,13,1,44.69515,,,,,,,,,,122701301,,
1,12,27,1,14,1,44.69515,,,,,,,,,,122701401,,
1,12,27,1,15,1,44.69515,,,,,,,,,,122701501,,
1,12,27,1,16,1,44.69515,,,,,,,,,,122701601,,
1,12,27,1,17,1,44.69515,,,,,,,,,,122701701,,
1,12,27,1,18,1,44.69515,2,"04",24600,0,0,0,0,1,,122701801,,
1,12,28,1,1,1,724.7505,,,,,,,,,,122800101,,
1,12,28,1,2,1,98.471535326087,2,"02",21000,0,0,0,0,2,,122800201,,
1,12,28,1,3,1,98.471535326087,1,"01",8200,0,0,0,0,1,,122800301,,
1,12,28,1,4,1,98.471535326087,1,"01",2500,0,0,1,,,,122800401,,
1,12,28,1,5,1,98.471535326087,,,,,,,,,,122800501,,
1,12,28,1,6,1,724.7505,,,,,,,,,,122800601,,
1,12,28,1,7,1,724.7505,,,,,,,,,,122800701,,
1,12,28,1,8,1,98.471535326087,2,"02",8200,0,0,1,,,,122800801,,
1,12,28,1,9,1,98.471535326087,1,"02",24600,0,0,1,,,,122800901,,
1,12,28,1,10,1,98.471535326087,,,,,,,,,,122801001,,
1,12,28,1,11,1,98.471535326087,1,"01",45100,0,1,,,,,122801101,,
1,12,28,1,12,1,724.7505,,,,,,,,,,122801201,,
1,12,28,1,13,1,724.7505,,,,,,,,,,122801301,,
1,12,28,1,14,1,724.7505,2,"02",21000,0,0,0,0,1,,122801401,,
1,12,28,1,15,1,724.7505,,,,,,,,,,122801501,,
1,12,28,1,16,1,724.7505,,,,,,,,,,122801601,,
1,12,28,1,17,1,724.7505,,,,,,,,,,122801701,,
1,12,28,1,18,1,724.7505,2,"01",8200,1,,,,,,122801801,,
1,12,29,1,1,1,467.7392,,,,,,,,,,122900101,,
1,12,29,1,2,1,467.7392,,,,,,,,,,122900201,,
1,12,29,1,3,1,467.7392,,,,,,,,,,122900301,,
1,12,29,1,4,1,467.7392,,,,,,,,,,122900401,,
1,12,29,1,5,1,467.7392,,,,,,,,,,122900501,,
1,12,29,1,6,1,467.7392,,,,,,,,,,122900601,,
1,12,29,1,7,1,467.7392,,,,,,,,,,122900701,,
1,12,29,1,8,1,467.7392,,,,,,,,,,122900801,,
1,12,29,1,9,1,467.7392,,,,,,,,,,122900901,,
1,12,29,1,10,1,467.7392,,,,,,,,,,122901001,,
1,12,29,1,11,1,467.7392,,,,,,,,,,122901101,,
1,12,29,1,12,1,467.7392,2,"01",8200,0,0,1,,,,122901201,,
1,12,29,1,13,1,467.7392,,,,,,,,,,122901301,,
1,12,29,1,14,1,467.7392,,,,,,,,,,122901401,,
1,12,29,1,15,1,467.7392,,,,,,,,,,122901501,,
1,12,29,1,16,1,467.7392,,,,,,,,,,122901601,,
1,12,29,1,17,1,467.7392,,,,,,,,,,122901701,,
1,12,29,1,18,1,467.7392,,,,,,,,,,122901801,,
1,12,30,2,1,1,396.838,,,,,,,,,,123000101,,
1,12,30,2,2,1,396.838,1,"01",2500,0,0,1,,,,123000201,,
1,12,30,2,3,1,673.532385321101,1,"01",2500,0,0,1,,,,123000301,,
1,12,30,2,4,1,396.838,1,"01",7500,0,0,1,,,,123000401,,
1,12,30,2,5,1,396.838,1,"01",2500,1,,,,,,123000501,,
1,12,30,2,6,1,396.838,1,"02",7500,0,1,,,,,123000601,,
1,12,30,2,7,1,396.838,,,,,,,,,,123000701,,
1,12,30,2,8,1,673.532385321101,1,"02",2500,1,,,,,,123000801,,
1,12,30,2,9,1,396.838,2,"03",16000,1,,,,,,123000901,,
1,12,30,2,10,1,396.838,,,,,,,,,,123001001,,
1,12,30,2,11,1,396.838,,,,,,,,,,123001101,,
1,12,30,2,12,1,396.838,,,,,,,,,,123001201,,
1,12,30,2,13,1,673.532385321101,1,"01",7500,0,0,1,,,,123001301,,
1,12,30,2,14,1,396.838,2,"03",21000,1,,,,,,123001401,,
1,12,30,2,15,1,396.838,,,,,,,,,,123001501,,
1,12,30,2,16,1,396.838,2,"02",16000,0,1,,,,,123001601,,
1,12,30,2,17,1,396.838,,,,,,,,,,123001701,,
1,12,30,2,18,1,396.838,1,"01",7500,0,0,1,,,,123001801,,
1,12,31,1,1,1,15.96942875,,,,,,,,,,123100101,,
1,12,31,1,2,1,46.45652,,,,,,,,,,123100201,,
1,12,31,1,3,1,15.96942875,1,"01",45100,0,888,0,0,,,123100301,,
1,12,31,1,4,1,15.96942875,1,"01",2500,0,0,0,0,1,,123100401,,
1,12,31,1,5,1,15.96942875,,,,,,,,,,123100501,,
1,12,31,1,6,1,15.96942875,,,,,,,,,,123100601,,
1,12,31,1,7,1,15.96942875,,,,,,,,,,123100701,,
1,12,31,1,8,1,15.96942875,2,"01",8200,1,,,,,,123100801,,
1,12,31,1,9,1,46.45652,,,,,,,,,,123100901,,
1,12,31,1,10,1,46.45652,,,,,,,,,,123101001,,
1,12,31,1,11,1,46.45652,,,,,,,,,,123101101,,
1,12,31,1,12,1,46.45652,,,,,,,,,,123101201,,
1,12,31,1,13,1,46.45652,,,,,,,,,,123101301,,
1,12,31,1,14,1,46.45652,,,,,,,,,,123101401,,
1,12,31,1,15,1,46.45652,2,"01",8200,1,,,,,,123101501,,
1,12,31,1,16,1,46.45652,2,"02",8200,0,1,,,,,123101601,,
1,12,31,1,17,1,46.45652,2,"01",45100,0,0,0,0,1,,123101701,,
1,12,31,1,18,1,46.45652,,,,,,,,,,123101801,,
1,12,32,1,1,1,48.65446,,,,,,,,,,123200101,,
1,12,32,1,2,1,48.65446,,,,,,,,,,123200201,,
1,12,32,1,3,1,48.65446,,,,,,,,,,123200301,,
1,12,32,1,4,1,48.65446,,,,,,,,,,123200401,,
1,12,32,1,5,1,48.65446,,,,,,,,,,123200501,,
1,12,32,1,6,1,48.65446,,,,,,,,,,123200601,,
1,12,32,1,7,1,48.65446,,,,,,,,,,123200701,,
1,12,32,1,8,1,48.65446,,,,,,,,,,123200801,,
1,12,32,1,9,1,48.65446,,,,,,,,,,123200901,,
1,12,32,1,10,1,48.65446,,,,,,,,,,123201001,,
1,12,32,1,11,1,48.65446,,,,,,,,,,123201101,,
1,12,32,1,12,1,48.65446,,,,,,,,,,123201201,,
1,12,32,1,13,1,48.65446,,,,,,,,,,123201301,,
1,12,32,1,14,1,48.65446,,,,,,,,,,123201401,,
1,12,32,1,15,1,48.65446,,,,,,,,,,123201501,,
1,12,32,1,16,1,48.65446,,,,,,,,,,123201601,,
1,12,32,1,17,1,48.65446,,,,,,,,,,123201701,,
1,12,32,1,18,1,48.65446,,,,,,,,,,123201801,,
1,12,33,1,1,1,587.6543,,,,,,,,,,123300101,,
1,12,33,1,2,1,587.6543,,,,,,,,,,123300201,,
1,12,33,1,3,1,587.6543,,,,,,,,,,123300301,,
1,12,33,1,4,1,587.6543,,,,,,,,,,123300401,,
1,12,33,1,5,1,587.6543,,,,,,,,,,123300501,,
1,12,33,1,6,1,587.6543,,,,,,,,,,123300601,,
1,12,33,1,7,1,587.6543,,,,,,,,,,123300701,,
1,12,33,1,8,1,587.6543,,,,,,,,,,123300801,,
1,12,33,1,9,1,587.6543,,,,,,,,,,123300901,,
1,12,33,1,10,1,587.6543,,,,,,,,,,123301001,,
1,12,33,1,11,1,587.6543,,,,,,,,,,123301101,,
1,12,33,1,12,1,587.6543,,,,,,,,,,123301201,,
1,12,33,1,13,1,587.6543,,,,,,,,,,123301301,,
1,12,33,1,14,1,587.6543,,,,,,,,,,123301401,,
1,12,33,1,15,1,587.6543,,,,,,,,,,123301501,,
1,12,33,1,16,1,587.6543,,,,,,,,,,123301601,,
1,12,33,1,17,1,587.6543,,,,,,,,,,123301701,,
1,12,33,1,18,1,587.6543,,,,,,,,,,123301801,,
1,12,34,2,1,1,597.105425,1,"01",7500,1,,,,,,123400101,,
1,12,34,2,2,1,597.105425,1,"02",2500,0,0,0,0,1,,123400201,,
1,12,34,2,3,1,597.105425,1,"01",7500,1,,,,,,123400301,,
1,12,34,2,4,1,597.105425,1,"01",2500,1,,,,,,123400401,,
1,12,34,2,5,1,597.105425,,,,,,,,,,123400501,,
1,12,34,2,6,1,597.105425,1,"02",7500,0,0,1,,,,123400601,,
1,12,34,2,7,1,243.7165,1,"01",7500,0,0,1,,,,123400701,,
1,12,34,2,8,1,243.7165,1,"01",2500,0,0,1,,,,123400801,,
1,12,34,2,9,1,597.105425,1,"02",2500,1,,,,,,123400901,,
1,12,34,2,10,1,243.7165,,,,,,,,,,123401001,,
1,12,34,2,11,1,243.7165,1,"02",2500,1,,,,,,123401101,,
1,12,34,2,12,1,243.7165,1,"02",7500,1,,,,,,123401201,,
1,12,34,2,13,1,243.7165,1,"02",7500,1,,,,,,123401301,,
1,12,34,2,14,1,243.7165,,,,,,,,,,123401401,,
1,12,34,2,15,1,243.7165,1,"01",7500,0,0,1,,,,123401501,,
1,12,34,2,16,1,243.7165,1,"01",2500,0,0,1,,,,123401601,,
1,12,34,2,17,1,597.105425,1,"01",7500,1,,,,,,123401701,,
1,12,34,2,18,1,243.7165,1,"02",7500,1,,,,,,123401801,,
1,13,35,1,1,1,350.327,,,,,,,,,,133500101,,
1,13,35,1,2,1,350.327,,,,,,,,,,133500201,,
1,13,35,1,3,1,195.906546052632,,,,,,,,,,133500301,,
1,13,35,1,4,1,350.327,,,,,,,,,,133500401,,
1,13,35,1,5,1,350.327,,,,,,,,,,133500501,,
1,13,35,1,6,1,350.327,,,,,,,,,,133500601,,
1,13,35,1,7,1,350.327,,,,,,,,,,133500701,,
1,13,35,1,8,1,350.327,,,,,,,,,,133500801,,
1,13,35,1,9,1,350.327,,,,,,,,,,133500901,,
1,13,35,1,10,1,350.327,2,"02",16000,1,,,,,,133501001,,
1,13,35,1,11,1,350.327,1,"02",2500,1,,,,,,133501101,,
1,13,35,1,12,1,350.327,,,,,,,,,,133501201,,
1,13,35,1,13,1,350.327,,,,,,,,,,133501301,,
1,13,35,1,14,1,350.327,,,,,,,,,,133501401,,
1,13,35,1,15,1,350.327,,,,,,,,,,133501501,,
1,13,35,1,16,1,350.327,,,,,,,,,,133501601,,
1,13,35,1,17,1,350.327,,,,,,,,,,133501701,,
1,13,35,1,18,1,350.327,,,,,,,,,,133501801,,
1,13,36,2,1,1,388.099032258064,1,"01",7500,0,0,0,0,1,,133600101,,
1,13,36,2,2,1,130.7725,2,"02",21000,0,0,1,,,,133600201,,
1,13,36,2,3,1,130.7725,,,,,,,,,,133600301,,
1,13,36,2,4,1,130.7725,1,"01",7500,0,0,0,0,1,,133600401,,
1,13,36,2,5,1,130.7725,,,,,,,,,,133600501,,
1,13,36,2,6,1,388.099032258064,2,"02",16000,0,0,0,1,,,133600601,,
1,13,36,2,7,1,130.7725,,,,,,,,,,133600701,,
1,13,36,2,8,1,130.7725,1,"01",2500,0,0,1,,,,133600801,,
1,13,36,2,9,1,130.7725,,,,,,,,,,133600901,,
1,13,36,2,10,1,130.7725,1,"02",7500,1,,,,,,133601001,,
1,13,36,2,11,1,130.7725,,,,,,,,,,133601101,,
1,13,36,2,12,1,130.7725,2,"02",16000,0,0,1,,,,133601201,,
1,13,36,2,15,1,130.7725,,,,,,,,,,133601501,,
1,13,36,2,16,1,130.7725,1,"02",7500,1,,,,,,133601601,,
1,13,36,2,17,1,130.7725,1,"02",7500,1,,,,,,133601701,,
1,13,36,2,18,1,130.7725,,,,,,,,,,133601801,,
1,13,36,2,20,1,130.7725,,,,,,,,,,133602001,,
1,13,36,2,22,1,130.7725,,,,,,,,,,133602201,,
1,13,37,1,1,1,18.5966570841889,,,,,,,,,,133700101,,
1,13,37,1,2,1,452.8286,,,,,,,,,,133700201,,
1,13,37,1,3,1,18.5966570841889,,,,,,,,,,133700301,,
1,13,37,1,4,1,452.8286,2,"01",16000,1,,,,,,133700401,,
1,13,37,1,5,1,452.8286,2,"02",21000,1,,,,,,133700501,,
1,13,37,1,6,1,452.8286,,,,,,,,,,133700601,,
1,13,37,1,7,1,18.5966570841889,,,,,,,,,,133700701,,
1,13,37,1,8,1,452.8286,,,,,,,,,,133700801,,
1,13,37,1,9,1,452.8286,,,,,,,,,,133700901,,
1,13,37,1,10,1,452.8286,,,,,,,,,,133701001,,
1,13,37,1,11,1,452.8286,,,,,,,,,,133701101,,
1,13,37,1,12,1,452.8286,,,,,,,,,,133701201,,
1,13,37,1,13,1,452.8286,2,"03",8200,1,,,,,,133701301,,
1,13,37,1,14,1,452.8286,2,"02",8200,1,,,,,,133701401,,
1,13,37,1,15,1,452.8286,,,,,,,,,,133701501,,
1,13,37,1,16,1,452.8286,2,"02",24600,1,,,,,,133701601,,
1,13,37,1,17,1,452.8286,,,,,,,,,,133701701,,
1,13,37,1,18,1,452.8286,,,,,,,,,,133701801,,
1,13,38,1,1,1,258.3678,2,"01",8200,1,,,,,,133800101,,
1,13,38,1,2,1,258.3678,2,"01",24600,1,,,,,,133800201,,
1,13,38,1,3,1,258.3678,,,,,,,,,,133800301,,
1,13,38,1,4,1,258.3678,,,,,,,,,,133800401,,
1,13,38,1,5,1,258.3678,,,,,,,,,,133800501,,
1,13,38,1,6,1,258.3678,,,,,,,,,,133800601,,
1,13,38,1,7,1,258.3678,,,,,,,,,,133800701,,
1,13,38,1,8,1,258.3678,,,,,,,,,,133800801,,
1,13,38,1,9,1,258.3678,,,,,,,,,,133800901,,
1,13,38,1,10,1,258.3678,,,,,,,,,,133801001,,
1,13,38,1,11,1,258.3678,,,,,,,,,,133801101,,
1,13,38,1,12,1,258.3678,,,,,,,,,,133801201,,
1,13,38,1,13,1,258.3678,,,,,,,,,,133801301,,
1,13,38,1,14,1,258.3678,,,,,,,,,,133801401,,
1,13,38,1,15,1,258.3678,,,,,,,,,,133801501,,
1,13,38,1,16,1,258.3678,2,"01",8200,1,,,,,,133801601,,
1,13,38,1,17,1,258.3678,,,,,,,,,,133801701,,
1,13,38,1,18,1,258.3678,,,,,,,,,,133801801,,
1,13,39,1,1,1,274.0154,,,,,,,,,,133900101,,
1,13,39,1,2,1,274.0154,2,"02",21000,1,,,,,,133900201,,
1,13,39,1,3,1,274.0154,,,,,,,,,,133900301,,
1,13,39,1,4,1,274.0154,,,,,,,,,,133900401,,
1,13,39,1,5,1,274.0154,,,,,,,,,,133900501,,
1,13,39,1,6,1,274.0154,,,,,,,,,,133900601,,
1,13,39,1,7,1,274.0154,,,,,,,,,,133900701,,
1,13,39,1,8,1,274.0154,,,,,,,,,,133900801,,
1,13,39,1,9,1,274.0154,,,,,,,,,,133900901,,
1,13,39,1,10,1,274.0154,,,,,,,,,,133901001,,
1,13,39,1,11,1,274.0154,,,,,,,,,,133901101,,
1,13,39,1,12,1,274.0154,,,,,,,,,,133901201,,
1,13,39,1,13,1,274.0154,,,,,,,,,,133901301,,
1,13,39,1,14,1,274.0154,,,,,,,,,,133901401,,
1,13,39,1,15,1,274.0154,,,,,,,,,,133901501,,
1,13,39,1,16,1,274.0154,,,,,,,,,,133901601,,
1,13,39,1,17,1,274.0154,,,,,,,,,,133901701,,
1,13,39,1,18,1,274.0154,,,,,,,,,,133901801,,
1,13,40,1,1,1,93.9255136842105,2,"01",45100,1,,,,,,134000101,,
1,13,40,1,2,1,637.3517,,,,,,,,,,134000201,,
1,13,40,1,3,1,637.3517,,,,,,,,,,134000301,,
1,13,40,1,4,1,637.3517,,,,,,,,,,134000401,,
1,13,40,1,5,1,637.3517,,,,,,,,,,134000501,,
1,13,40,1,6,1,637.3517,,,,,,,,,,134000601,,
1,13,40,1,7,1,637.3517,,,,,,,,,,134000701,,
1,13,40,1,8,1,637.3517,,,,,,,,,,134000801,,
1,13,40,1,9,1,637.3517,,,,,,,,,,134000901,,
1,13,40,1,10,1,637.3517,,,,,,,,,,134001001,,
1,13,40,1,11,1,637.3517,,,,,,,,,,134001101,,
1,13,40,1,13,1,93.9255136842105,,,,,,,,,,134001301,,
1,13,40,1,14,1,93.9255136842105,,,,,,,,,,134001401,,
1,13,40,1,15,1,637.3517,,,,,,,,,,134001501,,
1,13,40,1,16,1,637.3517,,,,,,,,,,134001601,,
1,13,40,1,17,1,637.3517,,,,,,,,,,134001701,,
1,13,40,1,18,1,637.3517,,,,,,,,,,134001801,,
1,13,41,1,1,1,301.377972,1,"01",2500,1,,,,,,134100101,,
1,13,41,1,2,1,316.5735,,,,,,,,,,134100201,,
1,13,41,1,3,1,316.5735,,,,,,,,,,134100301,,
1,13,41,1,4,1,316.5735,,,,,,,,,,134100401,,
1,13,41,1,5,1,316.5735,,,,,,,,,,134100501,,
1,13,41,1,6,1,316.5735,,,,,,,,,,134100601,,
1,13,41,1,7,1,316.5735,,,,,,,,,,134100701,,
1,13,41,1,8,1,316.5735,,,,,,,,,,134100801,,
1,13,41,1,9,1,316.5735,,,,,,,,,,134100901,,
1,13,41,1,10,1,316.5735,,,,,,,,,,134101001,,
1,13,41,1,11,1,316.5735,,,,,,,,,,134101101,,
1,13,41,1,13,1,316.5735,,,,,,,,,,134101301,,
1,13,41,1,14,1,316.5735,,,,,,,,,,134101401,,
1,13,41,1,15,1,316.5735,,,,,,,,,,134101501,,
1,13,41,1,16,1,316.5735,,,,,,,,,,134101601,,
1,13,41,1,17,1,316.5735,,,,,,,,,,134101701,,
1,13,41,1,18,1,316.5735,,,,,,,,,,134101801,,
1,13,41,1,20,1,316.5735,,,,,,,,,,134102001,,
1,13,42,1,1,1,101.3166,,,,,,,,,,134200101,,
1,13,42,1,2,1,101.3166,,,,,,,,,,134200201,,
1,13,42,1,3,1,101.3166,,,,,,,,,,134200301,,
1,13,42,1,4,1,101.3166,,,,,,,,,,134200401,,
1,13,42,1,5,1,101.3166,,,,,,,,,,134200501,,
1,13,42,1,6,1,101.3166,,,,,,,,,,134200601,,
1,13,42,1,7,1,101.3166,,,,,,,,,,134200701,,
1,13,42,1,8,1,101.3166,,,,,,,,,,134200801,,
1,13,42,1,9,1,101.3166,,,,,,,,,,134200901,,
1,13,42,1,10,1,101.3166,,,,,,,,,,134201001,,
1,13,42,1,11,1,101.3166,,,,,,,,,,134201101,,
1,13,42,1,12,1,101.3166,,,,,,,,,,134201201,,
1,13,42,1,13,1,101.3166,,,,,,,,,,134201301,,
1,13,42,1,14,1,101.3166,,,,,,,,,,134201401,,
1,13,42,1,15,1,101.3166,,,,,,,,,,134201501,,
1,13,42,1,16,1,101.3166,,,,,,,,,,134201601,,
1,13,42,1,17,1,101.3166,,,,,,,,,,134201701,,
1,13,42,1,18,1,101.3166,,,,,,,,,,134201801,,
1,13,43,1,1,1,27.0597727969349,2,"01",45100,1,,,,,,134300101,,
1,13,43,1,2,1,415.4471,,,,,,,,,,134300201,,
1,13,43,1,3,1,415.4471,,,,,,,,,,134300301,,
1,13,43,1,4,1,415.4471,,,,,,,,,,134300401,,
1,13,43,1,5,1,415.4471,,,,,,,,,,134300501,,
1,13,43,1,7,1,415.4471,2,"01",21000,1,,,,,,134300701,,
1,13,43,1,8,1,415.4471,,,,,,,,,,134300801,,
1,13,43,1,9,1,415.4471,2,"01",21000,0,0,1,,,,134300901,,
1,13,43,1,10,1,415.4471,2,"01",24600,1,,,,,,134301001,,
1,13,43,1,11,1,415.4471,,,,,,,,,,134301101,,
1,13,43,1,12,1,415.4471,,,,,,,,,,134301201,,
1,13,43,1,13,1,415.4471,,,,,,,,,,134301301,,
1,13,43,1,14,1,415.4471,,,,,,,,,,134301401,,
1,13,43,1,15,1,415.4471,,,,,,,,,,134301501,,
1,13,43,1,16,1,415.4471,,,,,,,,,,134301601,,
1,13,43,1,17,1,415.4471,,,,,,,,,,134301701,,
1,13,43,1,18,1,415.4471,,,,,,,,,,134301801,,
1,13,43,1,20,1,415.4471,,,,,,,,,,134302001,,
1,13,44,1,1,1,1009.17,2,"01",21000,1,,,,,,134400101,,
1,13,44,1,2,1,288.16761849711,1,"02",8200,1,,,,,,134400201,,
1,13,44,1,3,1,288.16761849711,2,"01",8200,1,,,,,,134400301,,
1,13,44,1,5,1,288.16761849711,2,"02",21000,1,,,,,,134400501,,
1,13,44,1,7,1,288.16761849711,1,"01",2500,1,,,,,,134400701,,
1,13,44,1,8,1,288.16761849711,,,,,,,,,,134400801,,
1,13,44,1,9,1,1009.17,,,,,,,,,,134400901,,
1,13,44,1,10,1,1009.17,,,,,,,,,,134401001,,
1,13,44,1,11,1,1009.17,,,,,,,,,,134401101,,
1,13,44,1,12,1,1009.17,,,,,,,,,,134401201,,
1,13,44,1,13,1,1009.17,,,,,,,,,,134401301,,
1,13,44,1,14,1,1009.17,2,"01",16000,1,,,,,,134401401,,
1,13,44,1,16,1,1009.17,2,"01",16000,1,,,,,,134401601,,
1,13,44,1,17,1,1009.17,,,,,,,,,,134401701,,
1,13,44,1,18,1,1009.17,,,,,,,,,,134401801,,
1,13,44,1,19,1,1009.17,2,"02",8200,0,0,0,0,1,,134401901,,
1,13,44,1,20,1,1009.17,2,"02",16000,1,,,,,,134402001,,
1,13,44,1,22,1,1009.17,,,,,,,,,,134402201,,
1,13,45,1,1,1,25.6564893103448,1,"02",24600,0,1,,,,,134500101,,
1,13,45,1,2,1,354.3039,,,,,,,,,,134500201,,
1,13,45,1,3,1,354.3039,1,"02",7500,1,,,,,,134500301,,
1,13,45,1,4,1,25.6564893103448,2,"02",16000,1,,,,,,134500401,,
1,13,45,1,5,1,354.3039,,,,,,,,,,134500501,,
1,13,45,1,6,1,354.3039,2,"02",24600,0,0,1,,,,134500601,,
1,13,45,1,7,1,354.3039,1,"01",2500,0,0,0,0,555,7,134500701,,
1,13,45,1,8,1,25.6564893103448,,,,,,,,,,134500801,,
1,13,45,1,9,1,354.3039,,,,,,,,,,134500901,,
1,13,45,1,10,1,354.3039,,,,,,,,,,134501001,,
1,13,45,1,11,1,354.3039,,,,,,,,,,134501101,,
1,13,45,1,12,1,354.3039,,,,,,,,,,134501201,,
1,13,45,1,13,1,354.3039,,,,,,,,,,134501301,,
1,13,45,1,14,1,25.6564893103448,2,"01",21000,1,,,,,,134501401,,
1,13,45,1,15,1,354.3039,,,,,,,,,,134501501,,
1,13,45,1,19,1,354.3039,,,,,,,,,,134501901,,
1,13,45,1,20,1,354.3039,2,"02",8200,0,0,0,0,2,,134502001,,
1,13,45,1,21,1,354.3039,,,,,,,,,,134502101,,
