hhid,Cluster,PROVINCE,HH_WT,Conn_Grid,m_R,Tier,Is_Urban,Accept_Cash
123000501,30,1,396.838,1,0.8300826180324714,1,0,1
123000601,30,1,396.838,1,1.0,1,0,0
123000701,30,1,396.838,1,1.0,1,0,0
123000801,30,1,673.532385321101,0,0.0,0,0,1
123000901,30,1,396.838,1,1.0,2,0,1
123001001,30,1,396.838,1,1.0,3,0,0
123001101,30,1,396.838,1,0.9500046450572883,2,0,0
123001201,30,1,396.838,1,0.7915898086567492,4,0,0
123001301,30,1,673.532385321101,0,0.0,0,0,0
123001401,30,1,396.838,1,1.0,2,0,1
123001501,30,1,396.838,1,0.919247239296088,1,0,0
123001601,30,1,396.838,1,1.0,1,0,0
123001701,30,1,396.838,1,1.0,2,0,0
123001801,30,1,396.838,1,0.9500046450572883,2,0,0
123100101,31,1,15.96942875,0,0.0,0,1,0
123100201,31,1,46.45652,1,1.0,4,1,0
123100301,31,1,15.96942875,0,0.0,0,1,0
123100401,31,1,15.96942875,0,0.0,0,1,0
123100501,31,1,15.96942875,0,0.0,0,1,0
123100601,31,1,15.96942875,0,0.0,0,1,0
123100701,31,1,15.96942875,0,0.0,0,1,0
123100801,31,1,15.96942875,0,0.0,0,1,1
123100901,31,1,46.45652,1,1.0,4,1,0
123101001,31,1,46.45652,1,0.8849912256345183,4,1,0
123101101,31,1,46.45652,1,1.0,4,1,0
123101201,31,1,46.45652,1,1.0,2,1,0
123101301,31,1,46.45652,1,1.0,4,1,0
123101401,31,1,46.45652,1,1.0,4,1,0
123101501,31,1,46.45652,1,0.8849912256345183,1,1,1
123101601,31,1,46.45652,1,0.8849912256345183,4,1,0
123101701,31,1,46.45652,1,0.6717377606116177,4,1,0
123101801,31,1,46.45652,1,1.0,4,1,0
123200101,32,1,48.65446,1,0.9397162815908937,2,1,0
123200201,32,1,48.65446,1,0.9397162815908937,2,1,0
123200301,32,1,48.65446,1,0.9397162815908937,2,1,0
123200401,32,1,48.65446,1,1.0,4,1,0
123200501,32,1,48.65446,1,1.0,4,1,0
123200601,32,1,48.65446,1,1.0,2,1,0
123200701,32,1,48.65446,1,0.9825816212957448,1,1,0
123200801,32,1,48.65446,1,0.9825816212957448,2,1,0
123200901,32,1,48.65446,1,1.0,1,1,0
123201001,32,1,48.65446,1,0.9800826180324713,4,1,0
123201101,32,1,48.65446,1,0.9800826180324713,2,1,0
123201201,32,1,48.65446,1,0.9800826180324713,1,1,0
123201301,32,1,48.65446,1,1.0,1,1,0
123201401,32,1,48.65446,1,1.0,2,1,0
123201501,32,1,48.65446,1,1.0,1,1,0
123201601,32,1,48.65446,1,0.9800826180324713,2,1,0
123201701,32,1,48.65446,1,0.9800826180324713,2,1,0
123201801,32,1,48.65446,1,1.0,4,1,0
123300101,33,1,587.6543,1,0.9050826180324714,3,1,0
123300201,33,1,587.6543,1,1.0,4,1,0
123300301,33,1,587.6543,1,0.9800826180324713,4,1,0
123300401,33,1,587.6543,1,0.9800826180324713,4,1,0
123300501,33,1,587.6543,1,1.0,1,1,0
123300601,33,1,587.6543,1,1.0,2,1,0
123300701,33,1,587.6543,1,1.0,4,1,0
123300801,33,1,587.6543,1,1.0,2,1,0
123300901,33,1,587.6543,1,1.0,5,1,0
123301001,33,1,587.6543,1,0.85,4,1,0
123301101,33,1,587.6543,1,0.9800826180324713,4,1,0
123301201,33,1,587.6543,1,0.9800826180324713,4,1,0
123301301,33,1,587.6543,1,1.0,4,1,0
123301401,33,1,587.6543,1,1.0,4,1,0
123301501,33,1,587.6543,1,1.0,2,1,0
123301601,33,1,587.6543,1,1.0,4,1,0
123301701,33,1,587.6543,1,1.0,4,1,0
123301801,33,1,587.6543,1,1.0,4,1,0
123400101,34,1,597.105425,0,0.0,0,0,1
123400201,34,1,597.105425,0,0.0,2,0,0
123400301,34,1,597.105425,0,0.0,0,0,1
123400401,34,1,597.105425,0,0.0,0,0,1
123400501,34,1,597.105425,0,0.0,0,0,0
123400601,34,1,597.105425,0,0.0,0,0,0
123400701,34,1,243.7165,1,0.7165898086567491,1,0,0
123400801,34,1,243.7165,1,1.0,1,0,0
123400901,34,1,597.105425,0,0.0,0,0,1
123401001,34,1,243.7165,1,1.0,2,0,0
123401101,34,1,243.7165,1,1.0,2,0,1
123401201,34,1,243.7165,1,1.0,1,0,1
123401301,34,1,243.7165,1,1.0,2,0,1
123401401,34,1,243.7165,1,1.0,2,0,0
123401501,34,1,243.7165,1,1.0,1,0,0
123401601,34,1,243.7165,1,1.0,2,0,0
123401701,34,1,597.105425,0,0.0,0,0,1
123401801,34,1,243.7165,1,1.0,2,0,1
133500101,35,1,350.327,1,1.0,1,1,0
133500201,35,1,350.327,1,1.0,1,1,0
133500301,35,1,195.906546052632,0,0.0,0,1,0
133500401,35,1,350.327,1,1.0,1,1,0
133500501,35,1,350.327,1,0.9249999999999999,1,1,0
133500601,35,1,350.327,1,1.0,2,1,0
133500701,35,1,350.327,1,0.9800826180324713,4,1,0
133500801,35,1,350.327,1,0.7467377606116178,4,1,0
133500901,35,1,350.327,1,1.0,4,1,0
133501001,35,1,350.327,1,0.9599912256345182,4,1,1
133501101,35,1,350.327,1,0.9050826180324714,2,1,1
133501201,35,1,350.327,1,1.0,1,1,0
133501301,35,1,350.327,1,0.9800826180324713,2,1,0
133501401,35,1,350.327,1,1.0,4,1,0
133501501,35,1,350.327,1,0.8776786390680325,4,1,0
133501601,35,1,350.327,1,0.919247239296088,4,1,0
133501701,35,1,350.327,1,1.0,1,1,0
133501801,35,1,350.327,1,1.0,2,1,0
133600101,36,1,388.099032258064,0,0.0,0,0,0
133600201,36,1,130.7725,1,1.0,2,0,0
133600301,36,1,130.7725,1,0.8776786390680325,1,0,0
133600401,36,1,130.7725,1,1.0,2,0,0
133600501,36,1,130.7725,1,0.9599912256345182,4,0,0
133600601,36,1,388.099032258064,0,0.0,0,0,0
133600701,36,1,130.7725,1,1.0,2,0,0
133600801,36,1,130.7725,1,0.823572384844278,2,0,0
133600901,36,1,130.7725,1,1.0,2,0,0
133601001,36,1,130.7725,1,1.0,2,0,1
133601101,36,1,130.7725,1,1.0,2,0,0
133601201,36,1,130.7725,1,1.0,1,0,0
133601501,36,1,130.7725,1,1.0,5,0,0
133601601,36,1,130.7725,1,1.0,2,0,1
133601701,36,1,130.7725,1,1.0,2,0,1
133601801,36,1,130.7725,1,1.0,1,0,0
133602001,36,1,130.7725,1,1.0,4,0,0
133602201,36,1,130.7725,1,1.0,4,0,0
133700101,37,1,18.5966570841889,0,0.0,0,1,0
133700201,37,1,452.8286,1,1.0,1,1,0
133700301,37,1,18.5966570841889,0,0.0,0,1,0
133700401,37,1,452.8286,1,1.0,2,1,1
133700501,37,1,452.8286,1,1.0,2,1,1
133700601,37,1,452.8286,1,1.0,1,1,0
133700701,37,1,18.5966570841889,0,0.0,0,1,0
133700801,37,1,452.8286,1,1.0,2,1,0
133700901,37,1,452.8286,1,0.9489555679996817,1,1,0
133701001,37,1,452.8286,1,0.9489555679996817,1,1,0
133701101,37,1,452.8286,1,1.0,1,1,0
133701201,37,1,452.8286,1,0.9599912256345182,2,1,0
133701301,37,1,452.8286,1,0.9599912256345182,2,1,1
133701401,37,1,452.8286,1,0.9489555679996817,1,1,1
133701501,37,1,452.8286,1,0.9489555679996817,1,1,0
133701601,37,1,452.8286,1,1.0,2,1,1
133701701,37,1,452.8286,1,0.7467377606116178,1,1,0
133701801,37,1,452.8286,1,0.7467377606116178,4,1,0
133800101,38,1,258.3678,1,1.0,4,1,1
133800201,38,1,258.3678,1,1.0,4,1,1
133800301,38,1,258.3678,1,1.0,4,1,0
133800401,38,1,258.3678,1,1.0,4,1,0
133800501,38,1,258.3678,1,1.0,2,1,0
133800601,38,1,258.3678,1,1.0,3,1,0
133800701,38,1,258.3678,1,1.0,4,1,0
133800801,38,1,258.3678,1,1.0,4,1,0
133800901,38,1,258.3678,1,1.0,4,1,0
133801001,38,1,258.3678,1,1.0,4,1,0
133801101,38,1,258.3678,1,0.9800826180324713,4,1,0
133801201,38,1,258.3678,1,1.0,4,1,0
133801301,38,1,258.3678,1,0.9800826180324713,2,1,0
133801401,38,1,258.3678,1,0.9599912256345182,4,1,0
133801501,38,1,258.3678,1,0.9599912256345182,4,1,0
133801601,38,1,258.3678,1,1.0,4,1,1
133801701,38,1,258.3678,1,0.9599912256345182,4,1,0
133801801,38,1,258.3678,1,0.844247239296088,4,1,0
133900101,39,1,274.0154,1,1.0,4,1,0
133900201,39,1,274.0154,1,1.0,4,1,1
133900301,39,1,274.0154,1,1.0,5,1,0
133900401,39,1,274.0154,1,0.7467377606116178,5,1,0
133900501,39,1,274.0154,1,1.0,2,1,0
133900601,39,1,274.0154,1,1.0,4,1,0
133900701,39,1,274.0154,1,0.9800826180324713,4,1,0
133900801,39,1,274.0154,1,0.9800826180324713,1,1,0
133900901,39,1,274.0154,1,1.0,4,1,0
133901001,39,1,274.0154,1,1.0,4,1,0
133901101,39,1,274.0154,1,1.0,5,1,0
133901201,39,1,274.0154,1,1.0,2,1,0
133901301,39,1,274.0154,1,1.0,4,1,0
133901401,39,1,274.0154,1,0.919247239296088,4,1,0
133901501,39,1,274.0154,1,1.0,4,1,0
133901601,39,1,274.0154,1,1.0,4,1,0
133901701,39,1,274.0154,1,1.0,5,1,0
133901801,39,1,274.0154,1,1.0,4,1,0
134000101,40,1,93.9255136842105,0,0.0,0,1,1
134000201,40,1,637.3517,1,1.0,4,1,0
134000301,40,1,637.3517,1,1.0,4,1,0
134000401,40,1,637.3517,1,0.9249999999999999,2,1,0
134000501,40,1,637.3517,1,0.919247239296088,1,1,0
134000601,40,1,637.3517,1,1.0,4,1,0
134000701,40,1,637.3517,1,1.0,1,1,0
134000801,40,1,637.3517,1,0.9249999999999999,4,1,0
134000901,40,1,637.3517,1,1.0,2,1,0
134001001,40,1,637.3517,1,1.0,2,1,0
134001101,40,1,637.3517,1,1.0,4,1,0
134001301,40,1,93.9255136842105,0,0.0,0,1,0
134001401,40,1,93.9255136842105,0,0.0,0,1,0
134001501,40,1,637.3517,1,1.0,4,1,0
134001601,40,1,637.3517,1,1.0,4,1,0
134001701,40,1,637.3517,1,1.0,2,1,0
134001801,40,1,637.3517,1,0.7467377606116178,4,1,0
134100101,41,1,301.377972,0,0.0,0,1,1
134100201,41,1,316.5735,1,1.0,4,1,0
134100301,41,1,316.5735,1,1.0,4,1,0
134100401,41,1,316.5735,1,0.9249999999999999,4,1,0
134100501,41,1,316.5735,1,1.0,4,1,0
134100601,41,1,316.5735,1,0.9050826180324714,4,1,0
134100701,41,1,316.5735,1,0.9050826180324714,4,1,0
134100801,41,1,316.5735,1,1.0,4,1,0
134100901,41,1,316.5735,1,1.0,1,1,0
134101001,41,1,316.5735,1,1.0,4,1,0
134101101,41,1,316.5735,1,1.0,5,1,0
134101301,41,1,316.5735,1,0.9050826180324714,4,1,0
134101401,41,1,316.5735,1,1.0,4,1,0
134101501,41,1,316.5735,1,0.9249999999999999,4,1,0
134101601,41,1,316.5735,1,1.0,4,1,0
134101701,41,1,316.5735,1,0.760173802575087,4,1,0
134101801,41,1,316.5735,1,1.0,4,1,0
134102001,41,1,316.5735,1,0.9863250688026173,4,1,0
134200101,42,1,101.3166,1,1.0,4,1,0
134200201,42,1,101.3166,1,1.0,2,1,0
134200301,42,1,101.3166,1,0.9800826180324713,1,1,0
134200401,42,1,101.3166,1,1.0,4,1,0
134200501,42,1,101.3166,1,1.0,1,1,0
134200601,42,1,101.3166,1,1.0,2,1,0
134200701,42,1,101.3166,1,1.0,4,1,0
134200801,42,1,101.3166,1,1.0,2,1,0
134200901,42,1,101.3166,1,1.0,4,1,0
134201001,42,1,101.3166,1,1.0,2,1,0
134201101,42,1,101.3166,1,1.0,1,1,0
134201201,42,1,101.3166,1,1.0,1,1,0
134201301,42,1,101.3166,1,1.0,2,1,0
134201401,42,1,101.3166,1,0.919247239296088,2,1,0
134201501,42,1,101.3166,1,0.9941594826931817,4,1,0
134201601,42,1,101.3166,1,1.0,2,1,0
134201701,42,1,101.3166,1,1.0,1,1,0
134201801,42,1,101.3166,1,1.0,4,1,0
134300101,43,1,27.0597727969349,0,0.0,0,1,1
134300201,43,1,415.4471,1,1.0,1,1,0
134300301,43,1,415.4471,1,1.0,4,1,0
134300401,43,1,415.4471,1,1.0,4,1,0
134300501,43,1,415.4471,1,1.0,2,1,0
134300701,43,1,415.4471,1,1.0,4,1,1
134300801,43,1,415.4471,1,0.9249999999999999,4,1,0
134300901,43,1,415.4471,1,1.0,4,1,0
134301001,43,1,415.4471,1,1.0,2,1,1
134301101,43,1,415.4471,1,0.9397162815908937,4,1,0
134301201,43,1,415.4471,1,1.0,4,1,0
134301301,43,1,415.4471,1,1.0,2,1,0
134301401,43,1,415.4471,1,1.0,4,1,0
134301501,43,1,415.4471,1,1.0,4,1,0
134301601,43,1,415.4471,1,1.0,4,1,0
134301701,43,1,415.4471,1,1.0,2,1,0
134301801,43,1,415.4471,1,1.0,2,1,0
134302001,43,1,415.4471,1,1.0,2,1,0
134400101,44,1,1009.17,1,0.8849912256345183,1,1,1
134400201,44,1,288.16761849711,0,0.0,0,1,1
134400301,44,1,288.16761849711,0,0.0,0,1,1
134400501,44,1,288.16761849711,0,0.0,0,1,1
134400701,44,1,288.16761849711,0,0.0,0,1,1
134400801,44,1,288.16761849711,0,0.0,0,1,0
134400901,44,1,1009.17,1,1.0,4,1,0
134401001,44,1,1009.17,1,1.0,1,1,0
134401101,44,1,1009.17,1,1.0,4,1,0
134401201,44,1,1009.17,1,0.8849912256345183,2,1,0
134401301,44,1,1009.17,1,1.0,2,1,0
134401401,44,1,1009.17,1,0.8849912256345183,1,1,1
134401601,44,1,1009.17,1,0.9249999999999999,4,1,1
134401701,44,1,1009.17,1,0.7897162815908937,4,1,0
134401801,44,1,1009.17,1,1.0,4,1,0
134401901,44,1,1009.17,1,0.9249999999999999,2,1,0
134402001,44,1,1009.17,1,1.0,2,1,1
134402201,44,1,1009.17,1,1.0,1,1,0
134500101,45,1,25.6564893103448,0,0.0,3,1,0
134500201,45,1,354.3039,1,1.0,2,1,0
134500301,45,1,354.3039,1,1.0,2,1,1
134500401,45,1,25.6564893103448,0,0.0,0,1,1
134500501,45,1,354.3039,1,0.8776786390680325,2,1,0
134500601,45,1,354.3039,1,1.0,4,1,0
134500701,45,1,354.3039,1,1.0,1,1,0
134500801,45,1,25.6564893103448,0,0.0,0,1,0
134500901,45,1,354.3039,1,0.8776786390680325,1,1,0
134501001,45,1,354.3039,1,1.0,2,1,0
134501101,45,1,354.3039,1,1.0,4,1,0
134501201,45,1,354.3039,1,1.0,4,1,0
134501301,45,1,354.3039,1,1.0,4,1,0
134501401,45,1,25.6564893103448,0,0.0,0,1,1
134501501,45,1,354.3039,1,1.0,4,1,0
134501901,45,1,354.3039,1,1.0,1,1,0
134502001,45,1,354.3039,1,1.0,2,1,0
134502101,45,1,354.3039,1,1.0,4,1,0
134600201,46,1,916.8375,1,0.7276786390680324,2,0,1
134600301,46,1,239.671213692946,0,0.0,0,0,0
134600401,46,1,239.671213692946,0,0.0,0,0,1
134600501,46,1,239.671213692946,0,0.0,0,0,1
134600601,46,1,239.671213692946,0,0.0,0,0,0
134600701,46,1,916.8375,1,1.0,2,0,0
134600801,46,1,239.671213692946,0,0.0,0,0,1
134600901,46,1,916.8375,1,0.7467377606116178,1,0,1
134601001,46,1,916.8375,1,1.0,1,0,1
134601101,46,1,239.671213692946,0,0.0,0,0,0
134601301,46,1,916.8375,1,1.0,2,0,1
134601401,46,1,916.8375,1,1.0,1,0,0
134601501,46,1,916.8375,1,0.9800826180324713,2,0,0
134601601,46,1,916.8375,1,1.0,2,0,1
134601801,46,1,239.671213692946,0,0.0,0,0,1
134601901,46,1,239.671213692946,0,0.0,0,0,1
134602001,46,1,239.671213692946,0,0.0,0,0,1
134602101,46,1,916.8375,1,1.0,1,0,1
134700101,47,1,335.788,1,1.0,4,1,0
134700201,47,1,335.788,1,1.0,5,1,0
134700301,47,1,335.788,1,1.0,4,1,0
134700401,47,1,335.788,1,1.0,5,1,0
134700501,47,1,335.788,1,1.0,4,1,0
134700601,47,1,335.788,1,1.0,4,1,0
134700701,47,1,335.788,1,0.7467377606116178,4,1,0
134700801,47,1,335.788,1,1.0,4,1,0
134700901,47,1,335.788,1,1.0,5,1,0
134701001,47,1,335.788,1,1.0,4,1,0
134701101,47,1,335.788,1,1.0,4,1,0
134701201,47,1,335.788,1,1.0,5,1,0
134701301,47,1,335.788,1,1.0,5,1,0
134701401,47,1,335.788,1,1.0,5,1,0
134701501,47,1,335.788,1,1.0,4,1,0
134701601,47,1,335.788,1,0.9765833311133807,4,1,0
134701701,47,1,335.788,1,0.9906249999999999,2,1,0
134701901,47,1,335.788,1,0.85,4,1,0
134800101,48,1,1223.457,1,1.0,2,1,0
134800201,48,1,1223.457,1,1.0,4,1,0
134800301,48,1,1223.457,1,1.0,4,1,0
134800401,48,1,1223.457,1,1.0,4,1,0
134800501,48,1,1223.457,1,1.0,5,1,0
134800601,48,1,1223.457,1,1.0,1,1,0
134800701,48,1,1223.457,1,1.0,4,1,0
134800801,48,1,1223.457,1,1.0,4,1,1
134800901,48,1,1223.457,1,1.0,4,1,0
134801001,48,1,1223.457,1,1.0,3,1,0
134801101,48,1,1223.457,1,1.0,1,1,0
134801201,48,1,1223.457,1,0.85,5,1,0
134801301,48,1,1223.457,1,1.0,2,1,0
134801401,48,1,1223.457,1,0.7467377606116178,5,1,0
134801501,48,1,1223.457,1,1.0,5,1,0
134801601,48,1,1223.457,1,1.0,4,1,0
134801701,48,1,1223.457,1,1.0,4,1,0
134900101,49,1,170.3618,1,1.0,4,1,0
134900201,49,1,170.3618,1,1.0,4,1,0
134900301,49,1,170.3618,1,1.0,1,1,1
134900401,49,1,170.3618,1,1.0,1,1,1
134900501,49,1,170.3618,1,1.0,4,1,0
134900601,49,1,170.3618,1,1.0,4,1,0
134900701,49,1,170.3618,1,1.0,4,1,0
134900801,49,1,170.3618,1,1.0,5,1,0
134900901,49,1,170.3618,1,0.990625,4,1,0
134901001,49,1,170.3618,1,1.0,5,1,0
134901101,49,1,170.3618,1,0.990625,4,1,0
134901201,49,1,170.3618,1,1.0,4,1,0
134901301,49,1,170.3618,1,0.85,4,1,0
134901401,49,1,170.3618,1,1.0,5,1,0
134901501,49,1,170.3618,1,1.0,4,1,0
134901601,49,1,170.3618,1,1.0,4,1,0
134901701,49,1,170.3618,1,1.0,1,1,0
134901801,49,1,170.3618,1,1.0,4,1,0
215000102,50,2,312.3764,1,1.0,2,1,0
215000202,50,2,312.3764,1,1.0,2,1,0
215000302,50,2,70.7120706467662,0,0.0,0,1,0
215000402,50,2,312.3764,1,1.0,1,1,0
215000502,50,2,312.3764,1,0.9050826180324714,2,1,1
215000702,50,2,70.7120706467662,0,0.0,0,1,0
215000802,50,2,70.7120706467662,0,0.0,0,1,0
215000902,50,2,70.7120706467662,0,0.0,0,1,1
215001002,50,2,312.3764,1,1.0,1,1,0
215001102,50,2,312.3764,1,1.0,2,1,0
215001202,50,2,312.3764,1,0.9050826180324714,1,1,0
215001302,50,2,312.3764,1,0.9800826180324713,1,1,0
215001402,50,2,312.3764,1,1.0,2,1,1
215001502,50,2,312.3764,1,1.0,2,1,1
215001602,50,2,312.3764,1,1.0,1,1,1
215001702,50,2,312.3764,1,0.9050826180324714,2,1,0
215001802,50,2,312.3764,1,1.0,1,1,0
215100102,51,2,30.9889583687341,0,0.0,0,1,1
215100202,51,2,30.9889583687341,0,0.0,2,1,0
215100302,51,2,260.5286,1,0.7467377606116178,2,1,0
215100402,51,2,30.9889583687341,0,0.0,2,1,0
215100502,51,2,30.9889583687341,0,0.0,0,1,0
215100602,51,2,30.9889583687341,0,0.0,0,1,0
215100702,51,2,30.9889583687341,0,0.0,0,1,0
215100802,51,2,30.9889583687341,0,0.0,0,1,0
215100902,51,2,30.9889583687341,0,0.0,0,1,0
215101002,51,2,260.5286,1,1.0,2,1,0
215101102,51,2,260.5286,1,0.844247239296088,4,1,0
215101202,51,2,260.5286,1,1.0,4,1,0
215101302,51,2,30.9889583687341,0,0.0,0,1,0
215101402,51,2,30.9889583687341,0,0.0,0,1,0
215101502,51,2,260.5286,1,1.0,2,1,0
215101702,51,2,260.5286,1,1.0,4,1,0
215101802,51,2,260.5286,1,0.9339956195965045,4,1,0
215102002,51,2,30.9889583687341,0,0.0,0,1,0
215200102,52,2,1357.81097435897,0,0.0,0,0,0
215200202,52,2,1357.81097435897,0,0.0,0,0,0
215200302,52,2,1091.848,1,1.0,1,0,0
215200402,52,2,1357.81097435897,0,0.0,2,0,0
215200502,52,2,1357.81097435897,0,0.0,0,0,0
215200602,52,2,1357.81097435897,0,0.0,0,0,1
215200702,52,2,1357.81097435897,0,0.0,0,0,0
215200802,52,2,1357.81097435897,0,0.0,0,0,0
215200902,52,2,1357.81097435897,0,0.0,0,0,0
215201002,52,2,1091.848,1,1.0,2,0,0
215201102,52,2,1091.848,1,1.0,4,0,0
215201202,52,2,1357.81097435897,0,0.0,2,0,0
215201302,52,2,1357.81097435897,0,0.0,0,0,0
215201402,52,2,1091.848,1,1.0,2,0,0
215201502,52,2,1357.81097435897,0,0.0,2,0,0
215201602,52,2,1091.848,1,1.0,1,0,0
215201702,52,2,1357.81097435897,0,0.0,0,0,0
215201802,52,2,1357.81097435897,0,0.0,0,0,0
215300102,53,2,1158.7450875,0,0.0,0,0,0
215300202,53,2,1158.7450875,0,0.0,0,0,0
215300302,53,2,1158.7450875,0,0.0,2,0,0
215300402,53,2,1158.7450875,0,0.0,0,0,0
215300502,53,2,1158.7450875,0,0.0,0,0,0
215300602,53,2,1158.7450875,0,0.0,0,0,0
215300702,53,2,1158.7450875,0,0.0,2,0,0
215300802,53,2,1158.7450875,0,0.0,0,0,0
215300902,53,2,1158.7450875,0,0.0,0,0,0
215301002,53,2,1158.7450875,0,0.0,0,0,0
215301102,53,2,1018.677,1,1.0,1,0,0
215301202,53,2,1158.7450875,0,0.0,0,0,0
215301302,53,2,1158.7450875,0,0.0,0,0,0
215301402,53,2,1018.677,1,1.0,2,0,0
215301502,53,2,1018.677,1,0.9734052737821779,2,0,0
215301602,53,2,1018.677,1,0.9734052737821779,2,0,0
215301702,53,2,1018.677,1,0.9734052737821779,2,0,0
215301802,53,2,1018.677,1,0.919247239296088,1,0,1
215400102,54,2,429.702488636364,0,0.0,2,0,0
215400202,54,2,429.702488636364,0,0.0,2,0,1
215400302,54,2,429.702488636364,0,0.0,0,0,0
215400402,54,2,429.702488636364,0,0.0,0,0,0
215400502,54,2,429.702488636364,0,0.0,2,0,0
215400602,54,2,429.702488636364,0,0.0,0,0,0
215400702,54,2,429.702488636364,0,0.0,2,0,0
215400802,54,2,429.702488636364,0,0.0,0,0,0
215401002,54,2,429.702488636364,0,0.0,2,0,0
215401102,54,2,995.1005,1,1.0,2,0,0
215401202,54,2,995.1005,1,0.9599912256345182,1,0,0
215401302,54,2,995.1005,1,1.0,2,0,1
215401402,54,2,995.1005,1,1.0,2,0,0
215401502,54,2,995.1005,1,1.0,2,0,0
215401602,54,2,995.1005,1,1.0,1,0,0
215401702,54,2,995.1005,1,1.0,1,0,0
215401802,54,2,429.702488636364,0,0.0,0,0,0
215402102,54,2,995.1005,1,1.0,2,0,0
215500102,55,2,1326.08,0,0.0,0,0,1
215500202,55,2,1326.08,0,0.0,2,0,0
215500302,55,2,1326.08,0,0.0,0,0,0
215500402,55,2,1326.08,0,0.0,2,0,0
215500502,55,2,1326.08,0,0.0,2,0,0
215500602,55,2,1326.08,0,0.0,2,0,0
215500702,55,2,1326.08,0,0.0,0,0,0
215500802,55,2,1326.08,0,0.0,0,0,0
215500902,55,2,1326.08,0,0.0,0,0,0
215501002,55,2,1326.08,0,0.0,0,0,0
215501102,55,2,1326.08,0,0.0,0,0,0
215501202,55,2,1326.08,0,0.0,0,0,0
215501302,55,2,1326.08,0,0.0,2,0,0
215501402,55,2,1326.08,0,0.0,0,0,0
215501502,55,2,1326.08,0,0.0,2,0,0
215501602,55,2,1326.08,0,0.0,2,0,0
215501702,55,2,1326.08,0,0.0,0,0,0
215501802,55,2,1326.08,0,0.0,0,0,0
225600102,56,2,169.8456,1,1.0,1,0,0
225600202,56,2,169.8456,1,0.844247239296088,1,0,0
225600302,56,2,20.9106391959799,0,0.0,2,0,1
225600402,56,2,169.8456,1,1.0,1,0,0
225600502,56,2,169.8456,1,1.0,1,0,0
225600602,56,2,169.8456,1,0.9249999999999999,1,0,0
225600702,56,2,20.9106391959799,0,0.0,0,0,1
225600802,56,2,169.8456,1,1.0,1,0,0
225600902,56,2,20.9106391959799,0,0.0,0,0,0
225601002,56,2,169.8456,1,1.0,2,0,0
225601102,56,2,169.8456,1,1.0,2,0,0
225601202,56,2,169.8456,1,0.9800826180324713,2,0,0
225601302,56,2,169.8456,1,0.8099912256345183,1,0,0
225601402,56,2,169.8456,1,1.0,2,0,0
225601502,56,2,169.8456,1,1.0,2,0,0
225601602,56,2,169.8456,1,1.0,2,0,0
225601702,56,2,20.9106391959799,0,0.0,0,0,0
225601802,56,2,169.8456,1,0.7276786390680324,1,0,0
225700102,57,2,92.0452122916667,0,0.0,0,0,0
225700202,57,2,92.0452122916667,0,0.0,0,0,0
225700302,57,2,92.0452122916667,0,0.0,0,0,1
225700402,57,2,92.0452122916667,0,0.0,0,0,1
225700502,57,2,92.0452122916667,0,0.0,0,0,0
225700602,57,2,92.0452122916667,0,0.0,0,0,0
225700702,57,2,92.0452122916667,0,0.0,2,0,0
225700802,57,2,92.0452122916667,0,0.0,0,0,0
225700902,57,2,92.0452122916667,0,0.0,0,0,1
225701002,57,2,33.72649,1,1.0,2,0,0
225701102,57,2,33.72649,1,1.0,4,0,0
225701202,57,2,33.72649,1,0.7467377606116178,2,0,0
225701302,57,2,33.72649,1,1.0,1,0,1
225701402,57,2,33.72649,1,0.9050826180324714,1,0,0
225701502,57,2,33.72649,1,1.0,2,0,0
225701602,57,2,33.72649,1,1.0,1,0,0
225701702,57,2,33.72649,1,1.0,2,0,0
225701802,57,2,33.72649,1,1.0,1,0,0
225800102,58,2,837.580654350997,0,0.0,0,0,1
225800202,58,2,837.580654350997,0,0.0,0,0,0
225800302,58,2,837.580654350997,0,0.0,0,0,1
225800402,58,2,837.580654350997,0,0.0,0,0,0
225800502,58,2,837.580654350997,0,0.0,2,0,0
225800602,58,2,837.580654350997,0,0.0,2,0,0
225800702,58,2,2511.521,1,0.9680492535161436,1,0,1
225800802,58,2,2511.521,1,1.0,2,0,0
225800902,58,2,837.580654350997,0,0.0,2,0,0
225801002,58,2,837.580654350997,0,0.0,0,0,0
225801102,58,2,837.580654350997,0,0.0,0,0,0
225801202,58,2,837.580654350997,0,0.0,0,0,0
225801302,58,2,2511.521,1,0.9680492535161436,1,0,0
225801402,58,2,2511.521,1,0.919247239296088,1,0,0
225801502,58,2,2511.521,1,1.0,2,0,0
225801602,58,2,2511.521,1,0.919247239296088,2,0,0
225801702,58,2,2511.521,1,1.0,1,0,0
225801802,58,2,837.580654350997,0,0.0,0,0,1
225900102,59,2,90.6259082417582,0,0.0,2,0,0
225900202,59,2,90.6259082417582,0,0.0,0,0,0
225900302,59,2,90.6259082417582,0,0.0,2,0,0
225900402,59,2,90.6259082417582,0,0.0,0,0,0
225900502,59,2,90.6259082417582,0,0.0,2,0,0
225900602,59,2,90.6259082417582,0,0.0,2,0,0
225900702,59,2,90.6259082417582,0,0.0,0,0,0
225900802,59,2,90.6259082417582,0,0.0,0,0,0
225900902,59,2,90.6259082417582,0,0.0,2,0,0
225901002,59,2,90.6259082417582,0,0.0,0,0,0
225901102,59,2,90.6259082417582,0,0.0,0,0,0
